,carat,cut,color,clarity,depth,table,x,y,z,price
2737,0.71,Ideal,E,VS2,62.5,55.0,5.67,5.73,3.56,3247
43940,0.3,Good,D,SI1,63.4,55.0,4.22,4.26,2.69,515
30145,0.32,Ideal,E,SI1,61.9,56.0,4.43,4.39,2.73,720
15239,1.29,Premium,G,SI2,61.1,59.0,7.03,6.95,4.27,6116
31586,0.35,Premium,E,VS2,59.2,58.0,4.59,4.63,2.73,767
42402,0.53,Ideal,G,SI1,62.3,55.0,5.13,5.24,3.23,1308
48010,0.54,Ideal,G,VVS2,62.0,56.0,5.23,5.27,3.25,1920
27924,0.31,Ideal,G,VS1,61.5,54.0,4.39,4.43,2.71,658
19600,1.51,Very Good,I,VS2,63.1,56.0,7.26,7.32,4.6,8223
17241,1.6,Premium,F,SI2,61.8,57.0,7.51,7.46,4.63,6899
8271,0.9,Good,D,SI1,63.2,55.0,6.1,6.14,3.87,4381
37494,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,984
23589,1.7,Ideal,H,VS2,62.3,57.0,7.68,7.65,4.78,11605
36321,0.32,Ideal,G,VVS2,60.6,57.0,4.43,4.41,2.68,936
48880,0.7,Premium,E,SI2,61.8,58.0,5.73,5.7,3.53,2037
11131,1.26,Ideal,E,SI2,62.4,57.0,6.91,6.85,4.29,4939
6009,0.91,Very Good,G,SI1,63.6,57.0,6.09,6.12,3.88,3961
34057,0.36,Premium,D,SI1,61.4,58.0,4.59,4.56,2.81,851
34484,0.43,Very Good,G,VS2,59.1,60.0,4.88,4.93,2.9,867
7644,0.9,Good,F,VS2,64.5,60.0,6.03,6.07,3.9,4268
7552,0.92,Ideal,G,SI1,62.6,55.0,6.22,6.24,3.9,4249
15562,1.01,Premium,G,VS1,59.9,59.0,6.48,6.51,3.89,6239
4745,0.8,Ideal,D,SI2,61.9,54.0,5.98,5.96,3.7,3682
52424,0.77,Very Good,H,VS2,63.0,57.0,5.79,5.87,3.67,2513
20594,1.25,Good,G,VS1,63.4,55.0,6.87,6.92,4.37,8901
3118,0.79,Ideal,H,VVS2,62.0,55.9,5.88,5.95,3.67,3324
6888,0.9,Premium,D,SI2,61.2,62.0,6.22,6.07,3.76,4133
1000,0.75,Ideal,D,SI1,62.3,55.0,5.83,5.8,3.62,2898
15462,1.18,Ideal,I,VS2,62.3,55.6,6.73,6.76,4.21,6191
24032,0.4,Ideal,J,VS1,61.5,58.0,4.73,4.76,2.92,633
8408,1.06,Ideal,H,SI2,62.8,57.0,6.52,6.56,4.11,4402
2321,0.72,Premium,F,VS1,62.2,57.0,5.74,5.67,3.55,3167
19242,1.09,Ideal,E,VS2,62.4,55.0,6.55,6.6,4.1,7978
18847,1.5,Good,F,SI2,62.9,59.0,7.19,7.32,4.56,7727
22367,0.31,Premium,H,VS2,62.7,59.0,4.32,4.29,2.7,628
39947,0.24,Good,E,VVS1,60.8,64.0,3.97,3.99,2.42,492
22556,1.11,Ideal,F,VVS1,61.9,57.0,6.66,6.62,4.11,10602
36514,0.3,Premium,F,VVS2,61.0,59.0,4.33,4.3,2.63,945
16358,0.3,Good,D,VS2,64.1,57.0,4.25,4.21,2.71,608
17102,1.0,Very Good,F,VS2,63.4,58.0,6.3,6.39,4.02,6818
15689,1.04,Premium,G,VS2,62.5,58.0,6.47,6.43,4.03,6290
12646,1.01,Ideal,G,VS1,61.3,56.0,6.49,6.44,3.96,5294
31987,0.3,Ideal,F,VS2,62.9,57.0,4.29,4.26,2.69,776
42591,0.5,Very Good,E,SI1,62.7,55.0,5.06,5.09,3.18,1331
5215,1.04,Fair,D,SI2,65.8,58.0,6.32,6.25,4.13,3780
18540,1.0,Good,E,VS1,60.1,63.0,6.42,6.45,3.87,7556
17064,0.32,Ideal,G,SI1,63.0,56.0,4.38,4.35,2.75,612
14554,1.2,Very Good,F,SI2,62.8,57.0,6.73,6.78,4.24,5880
18794,1.2,Ideal,G,VVS2,61.7,57.0,6.84,6.79,4.2,7688
41697,0.54,Premium,G,SI1,61.1,57.0,5.27,5.21,3.2,1241
38034,0.32,Ideal,E,VVS2,61.5,56.0,4.41,4.44,2.72,1010
51844,0.71,Ideal,G,SI1,61.4,55.0,5.75,5.79,3.54,2423
6837,1.01,Premium,F,SI2,60.6,60.0,6.46,6.5,3.93,4121
11521,1.0,Very Good,E,SI1,63.3,56.0,6.31,6.39,4.02,5026
25101,1.53,Ideal,H,VVS2,62.2,57.0,7.32,7.37,4.57,13629
43070,0.46,Very Good,G,VS1,60.0,56.0,5.05,5.1,3.04,1378
24513,2.04,Premium,G,SI2,61.3,60.0,8.18,8.13,5.0,12794
18328,1.07,Very Good,G,VVS2,61.6,57.0,6.55,6.59,4.05,7457
47625,0.65,Fair,F,VS2,58.3,64.0,5.7,5.62,3.3,1881
38598,0.5,Ideal,G,SI2,60.0,57.0,5.17,5.2,3.11,1038
29372,0.31,Premium,E,SI1,59.3,59.0,4.48,4.42,2.64,698
34003,0.42,Ideal,G,VS2,61.2,56.0,4.8,4.84,2.95,847
28578,0.3,Very Good,H,VS1,63.3,57.0,4.25,4.22,2.68,675
5467,0.77,Ideal,D,VS2,61.1,57.0,5.93,5.96,3.63,3837
21309,1.04,Ideal,G,VVS2,61.7,56.0,6.5,6.54,4.02,9465
5474,0.71,Ideal,D,VS2,61.0,56.0,5.76,5.81,3.53,3838
15049,0.3,Ideal,H,VVS2,62.1,56.0,4.28,4.32,2.67,605
31466,0.34,Premium,I,VVS2,61.5,60.0,4.49,4.45,2.75,765
3367,0.27,Very Good,E,VS1,63.8,60.0,4.03,4.09,2.59,407
36711,0.33,Ideal,E,VVS2,61.8,56.0,4.46,4.44,2.75,953
44665,0.36,Ideal,I,VS2,61.6,55.0,4.6,4.65,2.85,523
33299,0.31,Ideal,G,SI1,62.2,55.0,4.35,4.36,2.71,462
5977,1.12,Good,J,SI1,63.7,61.0,6.54,6.5,4.15,3951
41157,0.52,Good,E,SI2,60.5,62.0,5.15,5.2,3.13,1199
2728,0.31,Ideal,D,SI1,61.3,56.0,4.36,4.41,2.69,565
49872,0.71,Ideal,H,VS1,61.6,57.0,5.74,5.79,3.55,2175
24901,1.52,Ideal,D,SI1,61.2,57.0,7.47,7.4,4.55,13329
46584,0.55,Ideal,G,VS1,60.9,55.0,5.29,5.32,3.23,1786
41828,0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,1251
23358,0.3,Ideal,G,SI1,62.2,55.0,4.27,4.32,2.67,422
24028,1.11,Very Good,D,VVS1,62.5,58.0,6.67,6.6,4.15,12200
11851,0.9,Very Good,E,VS1,60.7,61.0,6.21,6.24,3.78,5102
1360,0.9,Premium,J,VS1,62.1,62.0,6.12,6.05,3.78,2964
31589,0.35,Very Good,E,VS2,58.9,59.0,4.59,4.64,2.72,767
29607,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,706
45917,0.53,Ideal,G,VS1,61.9,56.0,5.19,5.21,3.22,1721
52516,0.6,Very Good,G,VVS1,61.2,56.0,5.41,5.46,3.32,2528
11647,1.11,Good,I,VS2,63.6,58.0,6.57,6.52,4.16,5054
6453,0.93,Premium,H,VS2,61.0,60.0,6.29,6.26,3.82,4050
10112,1.04,Premium,F,SI2,60.2,58.0,6.6,6.55,3.96,4717
49384,0.75,Fair,F,SI2,65.1,57.0,5.7,5.66,3.7,2102
18188,1.2,Ideal,G,SI1,62.7,56.0,6.78,6.83,4.27,7372
47882,0.6,Very Good,G,VS1,61.6,56.0,5.4,5.44,3.34,1912
22263,1.54,Premium,E,SI1,62.7,58.0,7.37,7.3,4.6,10314
12133,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5171
31277,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,449
36862,0.42,Ideal,E,VS2,62.4,55.0,4.79,4.8,2.99,958
21365,0.42,Ideal,F,SI2,61.7,54.0,4.85,4.87,3.0,626
42076,0.34,Ideal,D,VVS1,61.8,54.0,4.49,4.54,2.79,1272
21134,1.0,Ideal,G,VVS2,61.1,58.0,6.43,6.47,3.94,9294
23026,0.3,Very Good,H,VVS1,61.0,55.0,4.35,4.39,2.66,631
18313,1.39,Premium,E,SI2,62.7,58.0,7.11,6.99,4.42,7445
13944,1.05,Fair,G,VS2,65.5,57.0,6.38,6.34,4.17,5673
41359,0.58,Very Good,H,SI1,61.8,56.0,5.34,5.38,3.31,1219
30898,0.41,Ideal,D,SI1,63.0,53.0,4.74,4.79,3.0,744
6641,1.09,Premium,I,SI1,62.0,58.0,6.6,6.56,4.08,4090
28595,0.3,Premium,G,VS2,62.2,60.0,4.25,4.24,2.64,675
46800,0.7,Premium,F,SI2,60.3,58.0,5.79,5.76,3.48,1806
33852,0.3,Ideal,E,VS2,61.5,55.0,4.4,4.32,2.68,844
47117,0.59,Ideal,F,VS2,61.0,56.0,5.41,5.44,3.31,1828
30666,0.4,Very Good,I,VS1,63.0,56.0,4.68,4.72,2.96,737
10594,1.02,Ideal,E,SI2,61.6,55.0,6.46,6.52,4.0,4824
9766,1.02,Ideal,F,SI2,62.4,55.0,6.46,6.43,4.02,4662
26266,2.24,Ideal,I,SI2,62.1,53.6,8.38,8.41,5.21,15730
20734,1.01,Good,E,VVS2,63.3,55.0,6.36,6.41,4.04,8976
12548,0.95,Good,E,VS2,57.7,58.0,6.47,6.52,3.75,5272
49887,0.65,Ideal,H,VVS1,62.4,54.0,5.55,5.57,3.47,2177
53321,0.71,Very Good,D,SI1,63.2,56.0,5.69,5.73,3.61,2652
1990,0.71,Very Good,D,VS2,63.0,58.0,5.65,5.68,3.57,3096
41338,0.42,Ideal,E,VVS2,62.3,55.0,4.76,4.81,2.98,1216
35603,0.31,Premium,H,VVS1,61.8,58.0,4.34,4.3,2.67,907
26244,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,15688
40819,0.39,Ideal,D,VS1,62.0,57.0,4.71,4.67,2.91,1170
35696,0.3,Premium,E,VS1,61.8,58.0,4.33,4.31,2.67,911
992,1.01,Ideal,I,I1,61.5,57.0,6.46,6.45,3.97,2896
31041,0.38,Very Good,I,VS1,62.0,55.0,4.65,4.67,2.89,750
52724,0.82,Ideal,I,VS1,61.4,57.0,5.98,6.03,3.69,2557
26806,2.22,Ideal,J,VS1,61.8,59.0,8.34,8.37,5.16,16689
17593,1.0,Fair,D,VS1,55.9,60.0,6.77,6.71,4.38,7083
16274,1.02,Ideal,F,VS2,62.9,57.0,6.42,6.33,4.01,6509
15137,1.19,Very Good,H,VS2,61.1,58.0,6.81,6.83,4.17,6086
9925,1.1,Premium,E,SI2,60.1,62.0,6.69,6.65,4.01,4691
52923,0.58,Ideal,D,VS2,61.5,56.0,5.37,5.4,3.31,2590
24338,1.5,Fair,D,VS2,65.4,53.0,7.12,7.1,4.65,12606
23468,1.5,Premium,H,VS2,61.8,59.0,7.35,7.3,4.53,11464
41104,0.46,Very Good,E,VS2,62.1,57.0,4.89,4.93,3.05,1194
19611,1.32,Ideal,G,SI1,62.1,57.0,7.02,7.05,4.37,8231
694,0.71,Good,G,VS1,63.5,55.0,5.64,5.66,3.59,2853
3062,0.62,Ideal,G,IF,61.8,56.0,5.45,5.48,3.38,3310
29255,0.32,Ideal,H,VVS1,61.4,55.0,4.4,4.46,2.72,698
10647,1.01,Very Good,H,SI1,63.4,59.0,6.34,6.28,4.0,4836
40151,0.35,Premium,E,VVS1,60.7,59.0,4.58,4.55,2.77,1116
37260,0.32,Premium,J,SI1,61.6,58.0,4.4,4.36,2.7,480
12481,1.21,Good,I,SI1,62.7,59.0,6.63,6.71,4.18,5252
17968,1.22,Premium,E,SI1,62.6,58.0,6.78,6.8,4.25,7262
44352,0.56,Ideal,I,VVS1,62.0,57.0,5.29,5.33,3.29,1580
4687,0.81,Premium,E,VS2,61.5,58.0,5.99,5.94,3.97,3674
36688,0.39,Premium,G,VS1,61.7,62.0,4.69,4.65,2.88,951
26128,1.54,Ideal,G,VVS2,62.0,54.0,7.36,7.43,4.59,15415
52746,0.71,Ideal,H,VS1,62.2,57.0,5.66,5.73,3.54,2559
11650,1.01,Very Good,D,SI1,58.1,61.0,6.59,6.66,3.85,5055
8459,1.02,Good,E,SI2,64.2,59.0,6.26,6.2,4.0,4414
13869,1.23,Premium,I,SI1,59.6,60.0,6.96,6.93,4.14,5648
47724,0.54,Very Good,E,VS1,61.8,58.0,5.23,5.28,3.25,1889
42953,0.3,Premium,J,VS1,62.6,58.0,4.31,4.28,2.69,506
27657,2.42,Premium,J,VS2,61.3,59.0,8.61,8.58,5.27,18615
19827,1.51,Ideal,I,SI1,61.2,60.0,7.39,7.37,4.52,8396
48719,0.63,Fair,E,VS2,65.7,60.0,5.41,5.31,3.52,2011
7245,1.11,Premium,I,SI2,61.8,58.0,6.66,6.61,4.1,4196
38102,0.36,Ideal,E,VS2,61.9,56.0,4.56,4.55,2.82,1013
44748,0.52,Ideal,I,VVS1,62.0,55.0,5.19,5.17,3.21,1619
7726,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,580
43627,0.43,Premium,G,IF,60.9,59.0,4.88,4.94,2.99,1433
42067,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1271
21163,1.21,Ideal,G,VS1,62.7,54.0,6.8,6.82,4.27,9323
38460,0.38,Very Good,D,VVS2,63.8,57.0,4.57,4.61,2.93,1030
46845,0.53,Ideal,F,VS1,62.1,57.0,5.16,5.21,3.22,1812
26889,2.06,Premium,F,SI2,61.7,59.0,8.21,8.13,5.04,16857
31089,0.33,Ideal,G,VVS2,62.5,54.0,4.41,4.45,2.77,752
41391,0.47,Premium,H,VS1,61.8,58.0,4.99,4.94,3.07,1221
3706,1.01,Ideal,E,I1,62.0,57.0,6.41,6.37,3.96,3450
40166,0.58,Very Good,G,SI2,63.3,58.0,5.26,5.29,3.34,1117
9402,1.0,Good,F,SI1,63.8,58.0,6.28,6.22,3.99,4586
44318,0.31,Premium,I,VS2,59.3,59.0,4.42,4.38,2.61,521
5462,1.0,Fair,G,SI1,68.9,56.0,6.16,6.11,4.23,3833
29670,0.28,Very Good,F,VVS2,62.6,55.0,4.18,4.2,2.62,707
49519,0.71,Ideal,H,SI2,62.1,57.0,5.68,5.76,3.55,2122
41209,0.51,Ideal,E,SI2,61.0,56.0,5.2,5.16,3.16,1205
909,0.79,Very Good,D,SI2,59.7,58.0,6.0,6.07,3.6,2878
36624,0.23,Very Good,E,VVS2,60.6,55.0,4.02,4.07,2.45,478
4853,0.71,Ideal,F,VS1,60.9,56.0,5.76,5.79,3.52,3710
35834,0.32,Ideal,F,IF,61.9,55.0,4.38,4.44,2.73,915
13377,0.26,Very Good,D,VS1,63.3,57.0,4.03,4.06,2.56,420
32821,0.34,Ideal,E,VS1,61.8,57.0,4.47,4.5,2.77,805
17253,1.02,Very Good,G,VS2,60.5,60.0,6.53,6.49,3.94,6906
29734,0.4,Very Good,D,SI1,60.0,56.0,4.82,4.85,2.9,708
44333,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,521
30283,0.34,Very Good,F,SI2,60.0,62.0,4.51,4.55,2.72,447
26673,0.25,Ideal,H,VS1,61.9,54.0,4.07,4.1,2.53,426
19608,1.31,Ideal,F,SI1,62.4,57.0,6.96,6.88,4.32,8227
8427,0.92,Ideal,G,SI2,61.9,57.0,6.23,6.25,3.86,4406
32684,0.31,Ideal,G,VS1,62.9,57.0,4.32,4.3,2.71,802
14535,1.2,Very Good,H,SI1,62.4,57.0,6.76,6.8,4.23,5868
30496,0.31,Ideal,D,SI1,60.8,56.0,4.37,4.32,2.64,732
23191,2.0,Premium,F,SI2,60.6,62.0,8.19,7.84,4.86,11198
1333,0.74,Ideal,G,VS1,61.8,55.0,5.85,5.8,3.6,2960
4286,0.7,Ideal,E,VVS2,62.2,54.0,5.68,5.74,3.55,3585
6057,0.32,Ideal,I,VS2,62.5,55.0,4.4,4.37,2.74,576
5049,0.31,Premium,H,SI1,61.1,55.0,4.39,4.35,2.67,573
15433,1.03,Ideal,F,SI1,62.4,57.0,6.48,6.44,4.03,6178
18956,1.53,Very Good,I,SI1,63.1,56.0,7.32,7.26,4.6,7797
23842,1.7,Ideal,E,SI2,59.6,59.0,7.73,7.83,4.64,11924
36483,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,943
35469,0.31,Ideal,F,IF,60.7,56.0,4.42,4.45,2.69,901
14187,0.9,Very Good,D,VS1,63.0,58.0,6.11,6.15,3.86,5757
29623,0.26,Good,H,VVS2,63.4,55.0,4.05,4.06,2.57,440
44846,0.52,Good,E,VS2,64.3,56.0,5.02,5.14,3.27,1625
51893,0.6,Very Good,D,VS1,61.4,59.0,5.41,5.44,3.33,2431
53368,0.53,Ideal,F,IF,61.3,57.0,5.19,5.21,3.19,2658
7158,1.01,Fair,E,SI1,64.7,59.0,6.23,6.11,3.99,4181
25837,1.71,Premium,E,SI1,59.1,58.0,7.76,7.8,4.6,14882
13270,1.0,Fair,G,VS2,67.6,57.0,6.2,6.13,4.17,5484
24479,1.1,Ideal,E,VVS1,61.1,56.0,6.69,6.73,4.1,12748
36817,0.7,Fair,G,I1,67.3,57.0,5.53,5.38,3.68,956
41146,0.5,Very Good,F,SI1,61.0,60.0,5.08,5.11,3.11,1197
20689,1.43,Ideal,G,SI1,62.6,57.0,7.18,7.14,4.48,8969
27161,2.5,Fair,F,SI2,65.8,58.0,8.38,8.31,5.49,17405
6566,1.0,Premium,E,SI2,60.5,61.0,6.38,6.31,3.84,4077
10668,1.2,Premium,J,VS2,60.8,60.0,6.85,6.89,4.18,4839
34278,0.23,Very Good,D,VS1,62.4,56.0,3.93,3.98,2.46,468
17385,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,612
9329,0.9,Very Good,E,VS2,59.1,62.0,6.24,6.28,3.7,4580
7981,1.12,Ideal,J,SI2,62.5,57.0,6.63,6.59,4.13,4325
44637,0.41,Ideal,E,VVS1,61.1,56.0,4.8,4.82,2.94,1608
17131,1.11,Ideal,H,VVS2,61.4,57.0,6.63,6.67,4.08,6837
37225,0.4,Premium,E,VS2,59.3,59.0,4.81,4.77,2.84,975
52788,0.58,Very Good,E,VVS1,59.4,63.0,5.42,5.32,3.19,2568
25074,1.5,Very Good,G,VS1,60.2,58.0,7.38,7.41,4.45,13596
49451,0.7,Ideal,I,VS2,61.1,57.0,5.7,5.75,3.5,2111
7744,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,4278
14595,1.21,Premium,D,SI2,62.2,60.0,6.8,6.83,4.24,5889
21946,1.01,Very Good,F,VVS1,62.9,57.0,6.35,6.41,4.01,10019
31116,0.38,Ideal,H,VS1,62.4,53.0,4.67,4.69,2.92,754
11830,1.21,Good,J,VS2,61.0,64.0,6.89,6.79,4.17,5096
47791,0.58,Very Good,E,VS2,60.9,58.0,5.4,5.39,3.29,1899
41969,0.23,Very Good,E,VVS2,61.4,60.0,3.93,3.98,2.43,505
959,0.66,Ideal,G,VVS1,61.5,56.0,5.61,5.58,3.44,2890
30912,0.34,Ideal,E,VS2,62.1,55.0,4.47,4.49,2.78,745
31109,0.41,Very Good,J,VVS2,63.1,60.0,4.67,4.71,2.96,754
40497,0.42,Ideal,F,VVS2,62.2,56.0,4.79,4.82,2.99,1142
27035,0.32,Premium,H,VVS2,62.3,58.0,4.33,4.37,2.71,645
20071,1.27,Premium,G,VS2,61.0,60.0,6.93,6.97,4.24,8549
46080,0.52,Ideal,E,SI1,60.8,55.0,5.2,5.24,3.18,1737
20596,1.21,Good,E,VS1,61.7,58.0,6.73,6.78,4.17,8902
48990,0.72,Ideal,I,VS1,61.0,57.0,5.76,5.83,3.56,2048
5045,0.4,Ideal,I,SI1,61.8,55.0,4.74,4.78,2.94,573
42313,0.41,Premium,F,VVS1,61.8,59.0,4.74,4.77,2.94,1295
2827,0.9,Good,F,SI2,63.1,57.0,6.11,6.18,3.88,3267
2326,0.91,Very Good,J,SI2,62.4,61.0,6.13,6.2,3.85,3169
27697,0.41,Ideal,G,SI2,61.7,56.0,4.79,4.81,2.96,648
31294,0.32,Very Good,D,VS2,62.5,57.0,4.34,4.39,2.73,758
32583,0.31,Ideal,F,VVS1,61.9,55.0,4.37,4.42,2.72,801
53168,0.71,Premium,E,SI1,61.7,61.0,5.76,5.74,3.55,2629
37854,0.4,Ideal,D,VS1,60.6,56.0,4.78,4.82,2.91,1003
42047,0.55,Premium,E,SI2,59.7,58.0,5.33,5.35,3.19,1269
18751,1.01,Premium,G,VVS2,60.5,60.0,6.58,6.51,3.96,7665
44425,0.5,Premium,D,SI1,63.0,60.0,5.06,5.03,3.18,1588
21916,1.33,Premium,G,VS1,60.2,60.0,7.2,7.12,4.31,9992
41973,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,1263
12914,1.2,Premium,H,SI2,62.2,58.0,6.79,6.74,4.21,5376
21426,1.5,Ideal,I,VS1,62.8,57.0,7.24,7.28,4.56,9533
50575,0.73,Premium,E,SI2,61.8,58.0,5.76,5.71,3.54,2278
26513,2.05,Good,G,SI2,63.7,61.0,7.99,8.03,5.1,16148
36926,0.41,Premium,G,VS1,60.5,58.0,4.8,4.76,2.89,961
24718,0.38,Very Good,E,SI1,58.3,61.0,4.75,4.86,2.8,640
28751,0.31,Very Good,E,VS2,62.9,57.0,4.3,4.35,2.72,680
38581,0.36,Premium,E,VVS1,62.4,56.0,4.57,4.53,2.84,1035
13129,1.01,Very Good,H,SI1,62.9,56.0,6.34,6.41,4.01,5433
5568,1.0,Good,G,SI2,59.7,63.0,6.43,6.5,3.86,3860
11953,1.05,Premium,D,SI2,58.9,58.0,6.74,6.67,3.95,5134
33248,0.4,Ideal,G,VS2,60.9,58.0,4.76,4.79,2.91,825
50255,0.71,Ideal,F,SI1,63.0,54.0,5.73,5.69,3.6,2235
51308,0.31,Premium,E,SI1,62.6,60.0,4.31,4.35,2.71,544
44140,0.51,Ideal,F,VS2,61.3,56.0,5.14,5.11,3.14,1562
53302,0.3,Ideal,D,SI1,62.2,55.0,4.29,4.33,2.68,552
49421,0.77,Ideal,F,SI2,62.0,56.0,5.92,5.86,3.65,2107
34578,0.43,Premium,F,SI2,61.8,57.0,4.88,4.83,3.0,871
2864,0.72,Ideal,D,VS2,60.5,57.0,5.81,5.83,3.52,3275
44193,0.51,Premium,F,VS2,62.1,58.0,5.09,5.12,3.17,1569
33046,0.3,Ideal,F,VVS1,62.2,57.0,4.28,4.31,2.67,814
46037,0.57,Ideal,E,SI1,61.9,56.0,5.35,5.32,3.3,1728
552,0.53,Ideal,F,VVS1,60.9,57.0,5.23,5.29,3.19,2830
49248,0.77,Very Good,J,SI1,61.0,59.0,5.94,5.99,3.64,2086
41481,0.39,Premium,F,VVS1,59.7,58.0,4.73,4.75,2.83,1232
16060,1.01,Premium,F,VS2,59.2,60.0,6.51,6.54,3.86,6416
11930,1.05,Ideal,G,SI2,62.7,57.0,6.45,6.51,4.06,5127
24251,1.51,Ideal,F,SI1,62.3,57.0,7.33,7.3,4.56,12459
19833,1.11,Ideal,G,VS2,61.6,56.0,6.62,6.65,4.09,8400
15091,1.01,Good,G,VS1,62.7,57.0,6.33,6.42,4.0,6066
42356,0.51,Ideal,I,VS1,61.8,56.0,5.1,5.13,3.16,1301
35811,0.31,Ideal,F,IF,62.2,55.0,4.35,4.37,2.71,914
40660,0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,1154
14393,0.3,Very Good,G,VS1,62.5,55.0,4.25,4.32,2.68,605
18279,1.21,Ideal,E,SI1,61.9,57.0,6.88,6.79,4.23,7424
6621,1.12,Premium,G,SI2,61.2,58.0,6.67,6.69,4.09,4084
8959,1.2,Very Good,F,SI2,63.2,58.0,6.78,6.74,4.27,4502
27629,2.22,Ideal,I,VS2,61.3,56.0,8.45,8.36,5.15,18531
37057,0.43,Ideal,I,VVS1,63.0,56.0,4.86,4.83,3.05,968
35478,0.39,Ideal,F,VS1,61.6,57.0,4.7,4.72,2.9,902
6522,1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,4066
22766,1.26,Ideal,G,VVS1,61.1,57.0,7.02,6.98,4.28,10787
52429,0.7,Premium,I,VVS1,61.2,59.0,5.65,5.69,3.47,2513
47399,0.55,Ideal,D,VS2,61.7,57.0,5.21,5.26,3.23,1848
9128,1.2,Premium,J,SI1,60.5,59.0,6.84,6.79,4.12,4536
37165,0.32,Ideal,D,VS2,61.1,56.0,4.41,4.39,2.69,972
35088,0.3,Ideal,F,IF,62.4,56.0,4.26,4.3,2.67,886
13447,1.0,Very Good,G,SI1,61.0,56.7,6.44,6.47,3.94,5522
38779,0.31,Premium,E,VVS2,61.3,60.0,4.35,4.33,2.66,1046
51564,0.62,Premium,H,IF,58.9,58.0,5.65,5.58,3.31,2389
7580,1.0,Premium,F,SI2,61.5,58.0,6.38,6.41,3.93,4255
14175,1.01,Ideal,E,SI1,59.8,60.0,6.56,6.48,3.9,5751
1230,0.7,Ideal,E,VS2,61.5,56.0,5.73,5.68,3.51,2940
18807,1.12,Fair,D,VS2,58.9,59.0,6.84,6.77,4.01,7696
1919,0.6,Ideal,E,VVS1,62.0,53.7,5.4,5.44,3.36,3082
53326,0.72,Ideal,I,VVS1,61.3,57.0,5.75,5.77,3.53,2654
10928,0.91,Premium,F,VS2,62.2,58.0,6.21,6.17,3.85,4892
46559,0.51,Premium,G,VS1,62.3,59.0,5.12,5.06,3.17,1781
53379,0.73,Ideal,E,SI1,60.1,56.0,5.91,5.87,3.54,2661
35397,0.5,Premium,I,SI2,59.8,56.0,5.23,5.18,3.11,900
8116,0.93,Very Good,H,VS2,62.8,59.0,6.13,6.16,3.86,4351
46368,0.54,Premium,G,VS1,61.1,60.0,5.28,5.23,3.21,1760
2514,0.9,Good,H,SI1,63.8,57.0,6.07,6.13,3.89,3201
14996,1.07,Premium,G,VS2,62.2,58.0,6.54,6.48,4.05,6040
4273,0.98,Fair,H,SI1,68.6,58.0,6.18,6.04,4.19,3583
35360,0.38,Premium,I,VS1,61.3,60.0,4.65,4.62,2.84,898
580,0.9,Very Good,J,SI1,63.4,54.0,6.17,6.14,3.9,2834
24811,2.01,Premium,H,SI2,61.9,57.0,8.13,7.96,4.98,13199
6817,1.01,Premium,G,SI1,63.0,60.0,6.34,6.3,3.98,4118
32380,0.39,Premium,J,VS1,61.0,62.0,4.71,4.66,2.86,790
19949,1.55,Ideal,J,VS2,61.4,55.0,7.41,7.49,4.58,8498
46157,0.5,Ideal,E,VS2,62.1,54.0,5.13,5.11,3.18,1746
42390,0.53,Very Good,D,SI2,60.2,56.0,5.23,5.26,3.16,1307
17465,1.27,Premium,G,SI1,61.4,59.0,6.94,6.98,4.27,7005
38298,0.28,Ideal,E,VS1,61.4,56.0,4.2,4.24,2.59,487
28518,0.32,Very Good,I,IF,61.9,59.0,4.37,4.39,2.71,673
34189,0.33,Premium,F,VS2,61.2,58.0,4.5,4.45,2.74,854
26696,0.31,Ideal,J,VS1,61.9,54.7,4.34,4.36,2.69,429
42602,0.32,Good,I,VS1,63.2,54.0,4.38,4.42,2.78,505
6074,0.91,Ideal,E,SI2,61.5,56.0,6.2,6.23,3.82,3968
9622,0.9,Very Good,F,VS2,63.4,57.0,6.19,6.08,3.89,4637
30485,0.31,Ideal,D,SI1,62.0,55.0,4.38,4.36,2.71,732
17178,1.12,Ideal,F,VS2,60.9,55.0,6.73,6.67,4.08,6858
32466,0.36,Ideal,D,SI1,60.6,56.0,4.63,4.58,2.79,794
52376,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2505
43621,0.46,Premium,F,VS1,60.5,58.0,5.02,4.97,3.02,1432
11834,1.21,Premium,J,VS2,61.9,59.0,6.84,6.77,4.21,5096
