,AT,V,AP,RH,PE
6975,19.94,50.78,1008.78,92.07,449.6
7366,29.52,64.79,1017.53,44.83,439.6
6084,23.07,69.23,1011.78,76.06,437.08
4288,24.31,67.79,1010.64,76.15,444.72
8687,25.92,60.32,1016.05,52.51,448.37
9071,21.04,74.87,1009.09,88.25,443.44
2852,27.86,63.07,1011.11,56.81,440.48
5024,22.97,64.15,1021.0,70.61,450.07
3414,29.47,65.51,1014.71,58.28,444.8
8489,15.4,41.16,1005.34,80.22,465.16
7906,7.45,39.61,1017.88,79.73,478.89
2712,21.84,60.29,1017.23,66.89,454.4
7546,9.63,43.02,1012.4,68.41,480.21
2065,23.22,63.07,1012.91,77.59,446.62
1326,27.31,59.54,1006.24,71.99,440.13
1192,29.56,71.14,1011.42,53.18,432.09
4260,25.04,66.48,1004.12,63.01,433.83
4438,23.31,60.37,1005.17,82.75,438.52
5908,21.09,50.9,1012.42,69.09,456.09
5633,14.17,43.13,1014.94,48.62,471.08
1445,17.37,58.49,1012.2,91.14,456.29
8611,18.32,42.28,1007.86,45.62,460.27
2907,12.74,44.03,1007.62,97.64,463.96
6178,24.74,59.39,1015.23,74.64,437.49
9514,29.6,71.58,1010.34,52.56,434.64
7668,17.77,44.6,1016.97,54.25,460.13
2699,23.09,70.02,1010.58,77.85,443.27
861,30.96,64.44,1013.63,49.64,437.61
9020,28.52,70.02,1010.34,54.21,441.98
4061,23.16,57.69,1007.91,84.7,438.29
4317,16.49,41.93,1022.92,44.98,467.48
86,23.4,72.99,1009.48,88.82,438.51
4380,28.64,66.54,1010.43,43.39,437.97
7680,30.35,71.32,1009.17,64.61,434.62
7851,10.03,43.13,1014.85,70.09,482.16
149,21.96,51.43,1007.28,89.96,442.87
7196,11.45,45.01,1018.88,92.12,470.4
4405,15.52,40.0,1017.0,66.27,454.14
384,28.16,61.47,1009.19,62.53,442.48
3543,27.21,64.05,1010.08,76.69,442.37
141,12.69,40.75,1016.05,82.92,472.68
8440,21.97,68.12,1012.53,75.12,443.39
4225,20.62,68.12,1012.33,79.88,447.16
6865,16.81,42.86,1013.83,77.11,464.36
2584,27.16,71.32,1007.81,89.07,430.53
3958,13.22,40.83,1007.82,92.72,472.72
7892,34.18,78.05,1010.71,66.77,432.1
4279,8.3,40.35,1012.37,98.17,481.77
3070,31.59,58.9,1003.39,47.6,440.52
3368,31.15,66.25,1008.89,61.08,437.55
8480,20.3,67.32,1013.49,80.9,441.51
6041,26.41,65.59,1010.69,73.78,441.49
7611,19.27,50.12,1007.61,100.11,447.63
2129,12.68,41.4,1021.59,78.57,466.64
2531,6.57,43.65,1018.24,74.47,481.46
4768,26.38,71.58,1011.02,80.9,434.26
7701,27.99,71.64,1007.79,72.67,437.81
6507,15.46,37.64,1014.57,87.53,462.96
4852,15.56,41.04,1025.8,64.81,457.11
375,31.92,75.33,1001.81,61.97,436.38
7832,28.85,71.32,1009.09,76.9,435.13
6667,20.35,68.61,1011.17,86.69,450.89
3292,26.01,61.47,1009.54,75.01,435.78
8547,28.9,68.12,1011.87,46.56,438.53
6543,31.74,72.58,1007.26,59.58,425.12
7765,9.42,41.4,1029.99,88.41,477.01
3364,15.63,37.87,1020.4,74.77,465.28
5914,12.74,39.13,1008.19,94.81,468.57
2527,14.72,39.0,1016.42,76.42,464.93
891,13.55,42.99,1007.58,97.55,470.82
6805,23.39,63.94,1010.54,89.94,441.44
67,15.72,41.76,1023.07,66.95,462.19
2333,14.85,43.13,1016.02,55.29,470.37
5799,14.1,41.04,1026.11,74.25,465.89
8988,18.2,52.72,1025.87,54.26,463.47
9463,10.16,41.62,1013.15,94.3,465.05
7195,13.99,36.71,1013.43,83.13,473.2
1907,13.03,39.52,1016.68,83.09,473.99
1623,23.25,71.29,1008.05,71.36,442.21
3192,18.71,53.16,1013.26,82.64,455.7
8258,13.11,38.73,1005.89,89.02,473.38
258,12.8,44.9,1007.58,66.6,466.95
7637,14.19,49.83,1006.52,90.72,462.86
4778,31.18,70.36,1006.38,56.74,438.46
4531,7.11,40.77,1022.4,90.95,475.55
6141,15.19,41.43,1011.34,89.67,470.41
5978,13.77,42.86,1012.86,88.83,471.94
4322,27.78,77.17,1009.11,86.54,430.33
8481,14.81,44.88,1019.1,66.7,464.65
9484,30.55,70.04,1010.51,49.37,429.56
5646,6.16,39.48,1004.85,59.68,484.55
528,15.24,39.39,1013.01,74.24,469.79
1783,26.36,73.68,1013.99,86.44,430.39
5924,15.54,41.23,995.45,83.73,463.06
2670,12.02,41.92,1030.1,84.45,465.82
6361,24.34,48.78,1018.0,73.44,448.54
9329,15.98,44.68,1018.48,85.94,462.77
6800,20.15,58.59,1014.13,91.96,443.85
5166,8.9,39.96,1026.31,95.46,474.49
9515,25.94,66.49,1012.83,61.81,433.38
4674,24.95,76.16,1006.2,76.16,437.47
5778,10.27,42.34,1022.69,92.78,474.55
5290,5.01,39.4,1003.69,91.9,475.34
445,7.82,38.91,1015.58,90.11,479.15
4524,19.2,54.2,1011.46,84.44,450.75
7064,15.8,41.2,1016.08,77.83,468.55
9448,26.31,71.29,1009.87,84.16,432.92
6759,28.62,69.71,1009.67,62.12,437.52
4306,21.43,59.14,1015.91,64.4,448.51
6850,25.37,66.75,1017.94,79.26,434.16
5552,26.72,67.79,1010.35,63.31,444.68
3983,24.64,72.24,1011.37,80.61,434.54
4886,14.73,58.2,1019.45,82.48,458.56
346,21.38,44.05,1005.69,81.66,445.71
883,17.82,56.89,1014.24,77.73,453.83
8376,20.94,68.12,1012.43,78.2,446.41
6668,8.22,40.77,1009.11,95.61,480.38
2205,6.22,39.85,1012.05,86.88,443.73
8138,6.63,39.37,1020.33,76.18,489.16
3721,23.1,72.99,1008.85,90.54,440.46
2354,27.37,65.06,1013.09,50.92,440.5
7531,10.15,41.46,1019.78,83.56,481.31
3753,13.9,42.86,1030.82,71.89,473.76
4297,11.06,41.16,1018.52,89.14,467.46
152,20.57,44.9,1008.39,62.69,456.18
7735,24.27,63.9,1013.5,61.09,450.26
5544,25.3,58.46,1015.91,69.71,439.25
5601,4.08,35.19,1018.87,97.07,489.44
3025,28.07,70.32,1007.17,67.02,430.29
2309,27.69,69.98,1008.52,60.93,433.47
1676,23.58,70.04,1010.95,76.32,435.47
5372,25.05,58.59,1013.37,66.14,442.93
8913,29.09,70.02,1010.13,48.06,443.27
5365,29.66,59.22,1013.25,61.2,441.58
8196,22.08,41.54,1014.21,73.73,458.74
6541,25.87,44.57,1007.43,55.92,445.79
7041,9.78,41.93,1023.18,75.05,484.03
4197,25.86,60.32,1015.91,53.37,446.58
3808,22.35,51.43,1011.34,77.33,445.34
8230,18.77,50.66,1014.89,87.34,457.07
2743,9.46,42.28,1008.67,78.16,481.95
6586,21.06,50.59,1016.42,66.12,454.15
1066,11.02,38.28,1013.51,95.66,472.11
2798,17.45,49.64,1026.4,66.67,454.67
4648,32.33,69.68,1011.95,39.89,439.79
1984,29.49,69.71,1009.34,56.35,440.99
2289,19.31,67.71,1005.31,77.15,446.23
2642,15.09,41.76,1022.4,76.22,463.27
3514,13.51,40.89,1011.03,84.83,471.99
5274,13.49,43.41,1015.75,57.86,461.06
7960,27.92,74.99,1005.47,75.13,431.76
5278,31.0,71.77,1006.29,48.56,431.07
5561,23.24,45.01,1012.21,45.23,457.01
3401,26.93,59.54,1004.02,75.5,437.58
168,19.13,40.79,1004.47,91.7,457.83
5598,19.09,66.51,1015.11,76.38,458.41
5830,29.45,70.02,1010.28,65.93,437.82
4048,17.93,44.63,1003.54,87.41,458.96
917,24.31,65.94,1011.5,61.61,442.69
6445,11.17,39.72,1002.4,81.4,474.64
2504,22.86,58.96,1014.03,54.96,451.82
8656,20.94,49.02,1008.91,87.32,448.18
22,25.37,68.31,1011.12,70.99,441.76
6858,13.35,41.39,1019.17,72.87,474.19
8200,28.32,47.93,1003.26,54.5,439.5
4509,17.06,52.9,1019.76,80.9,460.82
8182,21.55,44.05,1005.69,84.05,443.48
7592,25.88,66.48,1004.24,63.16,434.4
5560,10.59,41.26,1008.1,98.27,474.76
6580,19.35,43.43,1009.4,66.11,454.02
4386,16.96,52.9,1019.61,81.86,460.2
9476,15.49,54.3,1017.59,71.26,464.24
5674,23.45,66.25,1009.1,90.28,443.44
1455,22.5,59.54,1007.99,93.63,445.22
4689,23.08,48.41,1008.44,82.35,443.5
5247,19.83,46.33,1013.27,96.4,451.22
8701,30.72,69.13,1009.94,61.66,435.83
7273,24.43,61.25,1011.66,85.24,436.05
4388,25.49,47.45,1007.89,57.04,444.52
7378,25.18,61.08,1013.08,80.75,445.64
777,11.73,37.92,1008.24,65.13,472.04
4022,15.62,38.28,1014.5,77.01,465.7
9427,9.04,44.68,1023.14,90.73,479.53
8032,29.46,71.94,1006.96,62.26,428.54
4711,29.01,64.79,1017.62,44.31,442.12
793,8.49,43.69,1016.93,85.63,483.62
5347,28.77,75.23,1010.01,59.0,437.93
624,17.88,46.97,1013.73,67.78,456.77
3325,26.44,71.73,1009.52,81.75,430.55
153,8.61,41.04,1024.81,95.6,473.62
8491,19.35,39.39,1013.91,61.53,465.28
4623,23.95,58.79,1010.45,74.34,448.32
6785,29.06,64.96,1000.88,62.07,430.24
1375,25.23,66.44,1011.37,51.3,438.28
4723,11.22,43.13,1017.24,80.9,473.93
8908,19.47,58.79,1016.8,87.26,450.17
1170,12.5,43.67,1013.99,90.91,473.26
5255,27.0,73.42,1012.2,87.28,432.79
2437,13.38,40.12,1013.92,96.96,468.15
958,28.85,59.27,1011.69,51.8,440.3
8151,5.34,39.22,1012.73,81.42,472.66
2978,29.79,67.69,1006.86,55.93,428.71
7216,15.4,40.69,1015.1,70.25,471.66
6644,30.01,69.13,1010.11,62.42,425.75
9043,32.95,67.9,1005.88,45.15,425.89
4479,21.86,60.27,1016.06,90.48,446.31
7698,17.1,43.52,1020.3,70.51,461.51
7901,24.74,59.21,1012.18,74.2,440.36
5834,8.61,43.8,1021.9,74.35,478.25
9366,27.92,68.12,1011.54,49.8,437.51
1905,10.55,41.55,1005.02,63.24,473.99
1688,30.61,67.69,1004.97,47.46,429.8
6352,23.03,68.08,1012.63,70.37,441.71
2332,23.74,49.5,1013.2,49.51,463.4
2765,27.0,71.25,1002.66,70.59,437.22
556,20.06,44.9,1008.79,70.06,448.51
9245,26.74,49.02,1008.18,67.59,438.06
6870,13.79,45.08,1023.3,83.59,465.69
5438,16.17,46.97,1014.22,85.8,456.08
7791,27.07,66.93,1017.32,55.38,446.48
5512,7.21,42.03,1017.81,90.12,482.26
1824,28.12,58.33,1013.61,39.67,448.72
8948,18.12,44.63,1001.26,89.72,453.55
6983,9.2,39.99,1011.73,85.95,484.04
3393,25.65,69.23,1012.55,62.02,435.25
6338,10.73,44.92,1025.1,85.4,476.81
8425,10.03,41.79,1020.35,66.42,475.42
3164,14.13,43.7,1015.94,80.89,469.28
85,6.31,42.07,1004.61,77.74,483.27
1231,23.45,45.61,1012.84,73.42,454.92
3171,8.4,38.5,1013.67,69.13,486.5
7439,9.55,38.08,1019.34,68.38,479.23
4434,20.13,43.43,1009.75,66.16,453.47
6650,18.73,46.48,1007.19,79.23,450.74
5054,16.58,44.68,1021.5,83.38,458.87
1446,26.18,69.14,1006.54,85.95,436.0
9049,11.93,38.78,1013.15,96.08,474.57
9439,24.14,60.07,1016.56,58.08,440.17
4870,19.29,50.16,1010.49,97.78,450.21
4390,10.07,40.92,1021.43,97.15,467.01
1552,31.97,69.04,1008.5,47.69,441.18
1659,27.2,65.18,1011.47,47.14,436.99
5963,4.56,40.27,1011.13,80.24,493.87
158,17.34,46.48,1007.18,83.15,452.06
6332,20.94,44.78,1008.14,35.7,465.57
984,18.31,46.21,1010.46,82.15,451.75
1624,28.15,71.25,1000.51,81.04,431.28
9462,21.81,63.77,1014.28,83.66,444.52
2137,22.11,59.8,1016.86,70.14,450.62
5907,26.11,47.43,1009.01,56.09,445.36
8626,30.74,69.59,1008.69,68.04,437.81
4224,11.42,41.38,1021.98,60.19,479.23
7482,17.78,58.95,1016.32,89.61,450.89
3202,14.88,41.66,1009.4,67.15,468.55
4499,23.78,60.27,1018.02,78.06,441.56
6890,23.45,51.95,1005.23,76.17,449.07
7763,12.59,40.03,1018.76,85.4,471.63
175,26.69,70.36,1006.82,68.29,435.04
2687,22.89,65.34,1015.53,61.0,450.53
995,7.34,40.72,1023.01,80.08,483.92
6296,20.45,58.96,1014.53,65.36,454.26
2258,14.78,41.17,1016.42,67.42,469.69
3831,9.26,44.68,1023.22,91.44,478.82
2950,10.32,41.46,1017.98,87.66,479.61
311,11.57,41.38,1021.71,61.49,473.94
3900,29.08,70.83,1007.98,51.95,430.91
1875,25.87,63.47,1011.54,65.45,445.87
1573,18.72,60.07,1015.81,70.55,454.35
6941,21.44,50.78,1008.87,87.56,443.3
9306,24.37,73.42,1010.19,76.01,440.29
2207,21.18,44.57,1007.27,73.67,449.93
3975,19.83,59.21,1012.67,96.42,440.03
1779,18.12,43.69,1016.91,52.95,464.68
2090,15.55,39.63,1004.98,89.82,466.83
1054,19.09,65.94,1012.53,81.06,446.34
5128,22.07,70.72,1010.52,82.96,442.88
4098,23.36,73.18,1011.96,89.15,435.85
522,13.48,46.18,1018.15,88.38,464.58
6077,30.24,66.75,1017.95,55.66,435.02
7265,24.1,68.61,1010.97,74.87,443.75
9452,4.96,39.4,1003.58,92.22,486.09
8261,32.55,69.89,1013.87,40.09,428.84
3088,9.44,39.82,1013.26,91.55,483.18
5065,28.55,74.33,1011.77,73.34,426.48
9131,13.74,38.73,1004.34,82.82,470.06
2326,25.44,69.59,1008.22,80.73,433.97
3219,27.57,69.84,1004.91,68.37,426.6
8423,15.03,44.45,1020.94,65.57,460.06
9390,21.8,65.94,1012.02,63.52,448.66
8038,17.04,40.12,1011.81,83.14,458.1
1241,29.86,69.34,1007.76,54.12,433.57
8034,11.83,44.21,1019.37,85.31,463.62
5361,14.78,54.3,1016.96,68.53,463.75
3636,23.04,74.22,1009.52,90.93,440.32
4134,13.43,43.69,1016.21,73.01,475.36
8740,13.56,39.58,1011.05,73.62,473.16
3926,22.17,60.27,1018.21,89.55,443.31
7067,6.75,39.37,1020.26,70.99,486.26
3005,22.03,59.43,1006.88,82.05,442.9
8865,20.06,56.53,1020.38,75.16,455.99
3316,25.59,61.5,1009.12,68.0,439.14
1442,25.02,69.75,1010.04,91.86,437.87
4455,19.82,57.85,1011.58,97.23,447.36
2991,30.38,71.58,1010.17,50.45,433.75
2616,32.07,71.29,1008.43,44.95,426.96
1510,24.8,50.23,1016.62,63.13,453.56
2729,23.49,42.8,1013.96,65.31,459.9
8102,9.15,41.82,1032.88,75.11,477.78
7435,25.53,59.57,1010.65,82.04,445.59
4387,15.98,42.99,1008.24,83.78,467.42
5235,32.86,68.51,1008.43,46.78,432.38
6142,22.01,49.39,1019.6,75.8,451.84
2401,14.84,41.23,995.02,88.0,464.85
5996,14.17,42.86,1030.94,66.47,466.2
8424,23.25,56.9,1006.82,76.37,442.76
5705,11.79,45.09,1013.16,89.17,469.49
6791,11.3,43.14,1019.56,99.83,469.73
7876,27.37,76.2,1006.03,67.07,435.64
8459,11.89,40.03,1019.53,89.48,471.85
2656,24.11,68.3,1017.33,79.16,432.62
1780,28.53,68.08,1013.27,42.53,438.91
5642,24.14,63.21,1012.28,89.08,440.74
9292,25.28,71.94,1006.73,86.69,432.26
3834,23.23,56.89,1012.87,75.43,441.85
9123,32.29,64.96,1002.13,42.61,430.58
5449,23.45,70.04,1010.99,79.2,436.46
1574,28.88,73.68,1015.25,47.73,432.93
4977,13.32,44.2,1020.02,78.78,465.57
1168,14.33,42.86,1010.82,88.59,469.52
2785,22.7,61.41,1012.08,78.08,449.75
9277,29.25,69.98,1010.74,57.42,430.45
4761,22.07,69.94,1011.18,80.86,440.09
974,24.1,60.29,1008.2,61.81,449.79
5158,27.75,77.24,1007.48,78.37,433.57
6166,25.69,59.07,1006.89,82.34,440.6
7634,5.47,40.62,1018.66,83.61,481.56
519,32.07,67.83,1007.91,41.61,429.31
5501,30.3,73.9,1006.72,55.13,440.79
5306,23.59,43.77,1010.85,55.98,448.42
7224,32.83,74.33,1011.44,50.42,427.36
7950,21.19,42.48,1013.43,80.52,469.76
7347,7.39,39.85,1011.63,83.61,487.84
219,23.87,63.94,1019.02,44.28,445.11
1485,32.16,68.14,1004.86,37.77,429.64
8040,5.24,38.68,1018.03,78.65,486.67
1830,23.75,61.5,1008.16,69.14,442.35
4754,13.15,41.14,1026.72,80.31,461.49
7695,29.73,67.25,1017.64,37.79,439.06
8823,21.34,59.8,1016.92,77.06,450.74
492,5.67,45.87,1008.91,93.29,478.44
4866,5.15,40.78,1025.34,95.84,483.03
9281,11.75,42.32,1015.28,77.25,470.44
1009,28.45,69.23,1013.07,39.46,436.96
7252,26.97,71.58,1010.13,75.16,433.88
2596,22.07,50.78,1008.6,61.33,449.96
6492,13.16,54.3,1017.33,82.43,468.4
8027,3.63,38.44,1016.16,87.38,487.87
2033,23.56,73.67,1007.13,87.1,439.27
6690,25.42,75.6,1017.39,77.63,438.24
7646,13.82,41.62,1011.48,77.66,454.88
7010,13.35,40.27,1005.83,49.75,474.68
5897,27.02,71.77,1006.38,72.1,428.1
7134,29.54,69.48,1008.91,56.07,427.82
4744,23.13,71.25,1002.49,94.59,431.91
9446,7.98,39.61,1018.57,77.04,479.78
8116,9.93,40.67,1018.08,69.74,485.23
6666,29.29,71.14,1011.49,49.97,432.58
2782,9.03,40.71,1025.98,81.94,484.97
111,22.1,74.87,1009.4,85.78,442.83
5950,11.7,25.36,1008.65,92.11,470.88
2345,28.42,73.4,1011.39,62.72,438.25
9393,11.18,37.5,1013.32,74.32,472.02
1897,12.83,44.88,1017.86,87.88,474.26
3790,25.14,69.13,1011.15,85.67,433.95
7098,31.03,69.98,1011.33,52.16,436.13
5733,10.12,40.0,1021.15,91.67,479.62
8673,25.14,60.29,1017.91,53.3,444.5
6314,21.01,44.05,1010.61,64.12,445.07
2837,31.65,66.25,1008.57,59.05,437.35
1973,14.77,44.47,1028.38,71.18,464.25
3019,31.58,66.54,1003.26,54.0,429.73
5911,28.73,50.05,1005.79,52.4,436.35
7431,25.09,69.68,1012.18,91.33,439.77
8570,19.72,44.78,1009.27,39.18,464.54
1513,14.87,42.77,1017.94,75.06,462.03
8549,24.66,72.24,1011.35,77.45,434.33
2990,25.24,71.14,1008.73,79.39,435.09
7357,23.77,59.21,1011.97,80.08,440.08
4582,8.97,44.03,1013.16,80.39,474.61
6270,30.64,74.87,1009.44,59.01,437.43
8532,14.62,46.18,1014.75,96.81,462.26
5246,19.7,43.79,1015.93,47.39,464.41
1110,31.15,67.45,1014.85,42.11,431.97
2634,13.79,40.0,1016.02,70.17,461.16
1057,27.04,65.06,1013.33,52.37,439.84
4775,11.45,40.8,1027.74,78.6,476.28
6017,22.38,63.31,1014.76,73.8,441.3
4392,3.98,35.47,1017.22,86.53,489.64
6075,28.33,68.14,1004.63,71.21,431.27
905,10.22,39.64,1010.72,63.05,477.22
4692,28.46,69.75,1009.46,79.75,435.75
2993,13.75,41.49,1019.9,88.23,469.02
2646,9.57,39.82,1013.12,89.15,468.02
6149,24.23,58.79,1009.8,75.75,444.01
51,30.54,67.45,1014.37,32.97,431.35
8887,31.85,73.21,1000.98,72.2,435.94
2659,28.32,72.58,1007.77,78.35,428.06
1427,20.58,39.53,1005.68,62.09,460.1
7740,10.71,39.61,1018.72,73.66,473.77
8434,27.98,58.33,1013.92,54.25,437.76
9030,25.93,60.29,1017.62,50.03,444.04
669,17.37,57.76,1016.0,86.59,456.4
2818,32.21,68.3,1014.94,49.38,429.66
8800,29.92,57.19,1008.62,45.8,438.99
6620,25.24,68.67,1006.76,76.95,442.29
3851,10.98,41.39,1017.54,85.31,476.31
3782,32.16,71.32,1005.5,60.23,434.01
272,19.69,56.65,1020.84,72.14,455.07
2816,26.85,63.56,1013.25,52.84,444.39
3902,26.71,66.25,1008.11,79.28,435.41
4839,20.12,58.12,1015.47,79.38,453.33
9440,16.05,43.14,1010.67,79.36,463.06
5408,18.14,67.71,1003.82,95.69,442.45
1074,26.86,70.47,1007.18,72.38,434.59
8402,16.34,41.48,1015.92,48.24,453.6
3365,18.22,45.09,1013.62,75.56,454.74
6536,13.41,45.0,1021.65,45.24,478.96
5974,23.53,72.24,1010.84,94.33,436.69
2627,7.85,37.8,1020.9,59.19,478.68
7204,20.46,51.43,1010.06,83.79,456.7
4578,19.65,42.23,1013.04,75.9,461.16
2519,8.8,39.42,1025.17,68.72,476.5
6048,10.38,40.92,1021.53,95.18,466.46
2278,26.82,64.96,999.72,63.55,427.51
6151,27.39,67.07,1006.17,58.2,441.45
9498,31.68,70.79,1004.05,54.5,429.55
3233,25.18,56.89,1012.26,64.46,442.42
5806,25.9,47.45,1007.8,55.96,443.13
202,19.69,39.72,1001.49,60.34,456.55
718,27.21,67.45,1013.83,43.26,436.47
695,32.09,70.4,1003.73,55.65,434.64
579,26.92,51.43,1012.29,59.33,437.35
1677,28.08,73.42,1012.17,62.74,434.0
3764,23.0,66.05,1020.61,80.29,421.57
5964,18.59,65.06,1015.75,80.72,450.4
4170,24.59,72.24,1011.42,81.5,433.31
5190,6.33,39.33,1012.06,93.16,492.22
145,12.26,39.96,1011.79,79.06,470.87
7999,10.04,39.66,1015.84,82.31,480.63
3999,14.46,42.86,1031.34,69.84,464.44
8001,5.75,42.07,1004.24,78.23,485.23
3444,15.54,39.31,1009.69,71.19,461.06
6118,28.29,69.13,1009.29,58.18,429.28
3299,20.77,43.77,1010.76,63.12,453.46
233,28.69,67.25,1017.71,44.6,436.21
1082,29.31,64.84,1010.49,53.97,442.11
4584,9.92,40.64,1020.39,95.41,469.65
2866,12.23,43.69,1016.46,84.4,471.62
9394,28.88,71.98,1005.37,74.24,428.61
2142,11.22,40.22,1011.01,81.67,476.7
4292,21.46,46.63,1012.97,71.29,452.1
9073,24.03,45.87,1007.55,52.48,445.84
527,29.51,75.6,1017.92,50.61,431.18
6180,23.06,56.85,1012.5,64.03,440.03
5381,29.01,70.04,1010.02,57.35,430.26
1310,14.82,42.74,1028.04,69.81,466.34
2256,11.02,40.0,1015.75,74.83,468.09
6894,24.17,48.41,1008.46,76.19,442.62
9142,6.15,40.77,1022.42,88.57,482.49
5069,4.49,38.44,1015.47,76.96,485.78
2844,10.14,45.01,1018.12,94.32,473.56
3406,17.92,44.2,1018.97,53.8,455.37
686,8.73,41.26,1020.54,91.37,476.42
3294,29.76,57.19,1008.59,51.1,436.21
1732,7.92,39.54,1011.51,84.41,481.44
936,7.71,40.71,1021.53,95.48,471.38
554,13.18,43.8,1023.18,61.21,467.0
7877,18.97,50.59,1016.01,74.9,459.68
3301,19.95,50.66,1013.21,81.98,458.72
504,7.8,39.04,1018.46,66.5,482.31
2336,10.04,39.13,1011.26,88.91,474.61
9021,15.12,52.05,1014.63,80.38,464.78
203,31.37,76.86,997.34,62.94,431.03
5493,4.71,39.42,1026.4,84.42,481.28
7505,15.37,43.34,1014.84,80.37,460.02
2770,24.88,73.17,1012.26,84.96,434.85
8661,22.88,71.73,1010.11,86.96,436.36
2753,7.84,43.52,1022.23,96.51,483.79
8629,23.7,70.32,1007.21,66.85,439.59
1182,8.44,41.17,1019.9,70.72,486.15
561,7.87,43.02,1014.67,83.58,485.61
3534,29.89,64.69,1006.37,58.78,435.39
1514,26.98,70.94,1007.99,68.16,434.73
1501,23.55,65.12,1016.23,66.65,446.44
6772,19.69,56.65,1020.77,62.83,456.29
3536,18.6,60.1,1009.91,87.13,453.94
6755,16.37,39.64,1009.19,76.92,463.91
6031,10.8,40.22,1011.25,84.57,478.21
1942,2.34,39.42,1028.47,69.68,490.34
9022,7.76,42.28,1008.52,83.31,483.8
8605,25.31,74.33,1015.04,79.88,436.21
7854,13.74,43.71,1025.45,86.62,465.24
5434,31.09,64.05,1011.32,61.14,440.62
100,14.97,58.2,1019.52,81.13,458.68
4014,24.73,69.94,1006.09,59.15,439.86
4079,22.01,58.46,1016.26,75.99,443.75
6626,12.48,40.67,1011.24,61.1,475.96
1093,24.79,75.6,1017.07,68.23,440.05
1207,29.29,70.36,1006.64,60.82,431.26
5111,11.6,39.96,1011.65,80.79,473.22
1017,15.04,41.35,1004.29,99.1,467.96
4397,25.64,63.47,1012.33,68.35,442.62
9100,21.43,60.95,1015.27,75.49,449.12
9105,13.07,42.18,1014.98,87.77,461.71
7844,23.24,68.31,1009.71,80.8,440.78
8600,28.97,64.44,1014.55,54.67,438.08
646,14.67,71.14,1019.84,77.72,458.8
275,29.28,77.17,1009.4,76.3,433.14
2893,12.27,43.8,1023.21,57.0,468.55
7888,17.4,43.14,1018.51,75.31,457.59
8003,8.84,42.49,1010.28,89.09,481.58
2154,26.29,68.24,1010.71,76.95,429.71
112,20.09,63.94,1020.82,74.16,449.47
412,29.97,69.14,1007.92,66.74,433.82
2037,7.54,37.7,1014.58,78.43,481.56
7394,9.05,40.0,1015.48,80.91,472.41
4706,5.99,35.79,1011.56,91.69,484.82
6522,29.53,71.14,1011.39,53.41,431.97
8924,15.69,37.64,1016.0,83.88,462.18
5057,10.23,41.46,1020.45,84.95,480.87
2530,9.08,42.49,1010.67,85.35,481.46
3551,24.54,66.49,1011.1,69.14,437.38
3661,23.26,64.05,1012.96,88.31,442.75
6216,24.49,49.82,1017.09,64.02,451.42
6229,22.98,58.46,1016.06,72.69,445.05
4722,12.45,37.92,1008.03,61.87,470.59
2617,25.23,60.84,1017.79,56.42,442.02
8811,11.75,71.14,1019.36,75.68,466.56
5022,18.78,63.09,1019.22,80.2,452.86
8583,14.64,45.0,1021.78,41.25,475.98
83,18.4,43.96,1012.4,77.81,464.63
6596,25.86,59.07,1008.59,81.28,440.9
6123,14.04,39.64,1011.09,87.22,472.31
1164,11.63,40.55,1022.89,87.12,474.67
2550,9.76,40.71,1020.88,91.82,470.95
391,29.3,68.08,1011.23,56.23,434.11
1660,17.32,41.67,1013.23,68.07,462.74
7908,8.69,41.04,1026.87,80.28,477.2
2644,21.77,42.23,1013.03,67.44,462.51
1378,24.67,49.5,1013.62,59.42,455.31
5212,16.0,44.9,1020.5,80.89,461.5
9275,23.67,71.77,1004.76,86.13,434.47
922,10.2,41.46,1020.23,84.54,481.46
6585,6.06,43.65,1014.36,83.94,480.74
4879,10.8,41.62,1012.84,93.84,462.84
7860,14.64,39.31,1008.84,79.3,462.72
7415,14.47,48.14,1017.28,87.36,457.45
3297,31.01,71.37,1003.4,55.06,430.82
1764,12.77,40.71,1014.66,72.81,471.59
1499,12.82,43.5,1022.38,84.32,471.41
2184,11.87,41.58,1017.29,90.3,464.77
8920,13.94,44.84,1023.69,95.3,468.06
7217,15.82,44.2,1018.96,66.73,460.2
9215,14.95,43.72,1010.28,93.62,459.31
6466,12.24,40.96,1023.52,81.09,474.76
4145,23.9,61.47,1009.01,81.05,438.73
597,20.13,40.33,1005.31,85.42,460.09
7167,25.56,69.13,1002.46,68.26,434.48
2457,26.21,65.12,1016.06,44.31,444.44
3984,13.71,43.41,1015.45,69.26,466.06
4125,24.56,51.86,1014.43,68.85,447.57
3516,23.06,63.9,1013.54,65.28,447.36
8498,14.7,48.6,1006.91,85.65,460.63
5767,29.1,50.05,1005.87,51.53,438.66
8585,14.41,42.77,1019.84,82.54,465.89
8806,15.43,41.1,1005.2,85.06,467.21
7341,25.59,65.46,1014.47,37.89,444.9
43,26.96,65.34,1015.05,46.93,441.81
325,23.69,71.97,1009.62,93.03,438.62
7685,15.24,44.45,1020.56,66.13,460.94
1841,22.28,58.86,1014.08,66.47,446.55
3891,10.72,35.76,1019.71,62.26,473.48
4523,11.6,39.1,1009.81,100.09,460.7
87,33.62,77.17,1009.38,63.71,431.03
999,29.13,70.72,1009.61,67.49,436.9
