,AT,V,AP,RH,PE
5975,16.09,65.46,1013.84,85.52,454.88
1538,24.78,66.49,1010.55,68.12,436.62
7991,21.6,43.43,1010.28,61.87,446.4
429,10.48,37.5,1009.81,95.26,474.57
550,26.38,71.73,1010.04,69.45,431.66
7498,22.59,70.32,1007.07,74.39,437.39
8261,32.55,69.89,1013.87,40.09,428.84
684,16.2,65.46,1013.97,89.84,451.86
3598,17.89,44.6,1014.48,42.51,463.99
7729,14.82,44.2,1018.98,72.8,465.73
9032,23.43,54.42,1013.58,70.99,454.86
2837,31.65,66.25,1008.57,59.05,437.35
51,30.54,67.45,1014.37,32.97,431.35
4639,20.38,62.52,1017.85,75.56,456.56
8091,15.91,44.99,1010.93,62.81,459.73
3946,7.76,39.61,1021.63,80.67,488.32
6338,10.73,44.92,1025.1,85.4,476.81
3014,24.43,47.45,1007.68,65.18,446.45
6119,6.8,37.8,1021.09,70.02,485.96
6969,19.46,60.07,1014.81,66.61,451.89
1054,19.09,65.94,1012.53,81.06,446.34
8124,14.65,39.28,1014.04,77.98,470.41
1457,21.14,69.94,1008.87,79.74,440.69
3585,24.34,66.05,1019.26,74.58,440.67
1835,9.3,40.56,1022.64,76.14,479.87
8178,16.62,54.3,1017.99,63.76,459.59
6583,12.9,44.63,1020.72,89.51,467.41
4166,27.65,67.07,1005.65,60.42,439.03
8491,19.35,39.39,1013.91,61.53,465.28
144,28.25,57.19,1007.99,67.9,436.99
3722,13.66,41.67,1013.43,80.56,469.17
6676,15.17,54.3,1017.38,72.11,464.39
3700,6.43,39.61,1017.51,83.8,480.58
451,17.48,49.39,1021.51,84.53,460.01
8259,26.58,70.98,1008.96,77.36,434.41
7156,18.63,48.92,1011.37,71.72,450.29
2613,20.6,45.38,1014.93,75.78,460.24
9408,12.41,40.96,1023.36,78.96,473.59
8034,11.83,44.21,1019.37,85.31,463.62
9222,16.02,39.54,1007.73,72.81,466.15
4445,19.31,44.71,1016.13,30.59,463.0
8136,27.2,49.16,1005.33,46.73,440.57
6051,24.27,68.28,1005.43,67.63,445.23
2578,21.33,60.1,1010.97,78.36,451.95
5438,16.17,46.97,1014.22,85.8,456.08
2374,12.38,41.62,1012.37,84.15,461.07
4187,12.86,44.77,1018.75,74.73,468.43
6731,28.23,64.05,1011.98,75.23,442.3
6185,25.99,68.08,1013.13,59.14,442.14
6432,12.04,42.34,1019.72,94.67,465.36
9448,26.31,71.29,1009.87,84.16,432.92
1604,22.43,63.94,1012.76,93.24,444.53
7444,15.58,40.66,1016.34,87.42,460.61
7942,21.81,65.06,1014.6,66.41,447.13
6723,14.09,44.84,1023.65,94.29,466.12
9060,27.5,59.54,1004.88,72.7,438.81
795,29.34,71.98,1005.19,75.19,428.24
4390,10.07,40.92,1021.43,97.15,467.01
2944,19.83,59.44,1012.98,91.24,446.15
6239,10.22,37.83,1005.94,93.53,471.79
1519,19.64,44.6,1015.88,47.56,467.53
7047,23.13,61.47,1008.96,85.5,438.8
1663,4.84,38.5,1011.96,81.62,491.23
7664,24.97,59.87,1018.7,59.94,443.7
4005,25.31,65.48,1018.31,55.57,439.72
1767,25.64,50.05,1006.97,67.72,440.86
2102,26.8,58.84,1001.2,65.03,445.76
8495,7.87,42.85,1012.18,94.21,480.54
7676,19.67,44.71,1015.46,31.46,464.99
6581,21.96,58.79,1012.1,88.74,447.31
254,24.97,58.95,1017.19,56.24,440.03
2106,20.72,68.61,1011.25,87.1,447.89
7082,24.54,57.85,1013.02,65.61,444.93
454,25.63,72.99,1008.2,86.8,436.64
6438,25.76,63.94,1018.49,42.14,445.78
2982,7.33,40.0,1018.96,80.76,478.16
3599,10.72,41.17,1019.68,60.71,479.21
3232,10.17,41.17,1018.58,87.72,478.04
5703,18.52,58.41,1013.77,99.89,446.68
232,20.83,44.78,1008.51,35.9,460.6
1118,3.73,39.42,1024.4,82.42,488.58
8460,15.12,41.04,1025.95,69.67,460.58
5170,19.77,56.65,1020.67,66.33,457.09
537,14.6,44.47,1028.46,69.96,465.24
1669,13.67,41.48,1017.51,63.54,463.97
3086,19.45,58.95,1017.79,93.46,445.1
7606,23.57,67.9,1006.08,70.12,446.72
2004,23.63,58.98,1010.99,81.16,444.43
7831,8.81,44.68,1023.06,93.93,479.24
9399,20.71,45.61,1013.64,82.39,457.4
2788,23.47,60.77,1017.19,75.36,444.46
3377,26.24,70.36,1005.4,82.43,437.31
3315,9.42,41.4,1029.21,86.4,474.75
2657,25.72,72.39,1003.01,86.38,432.77
965,34.4,77.95,1009.83,57.86,430.87
5957,22.61,45.38,1013.92,62.91,459.53
5307,8.95,43.13,1017.56,94.85,479.14
8675,13.74,42.74,1029.54,70.0,465.92
8837,11.48,44.6,1018.29,90.76,470.39
1403,11.48,37.92,1008.47,70.55,472.9
2205,6.22,39.85,1012.05,86.88,443.73
1482,29.08,67.07,1005.73,57.18,435.57
2546,5.85,41.55,1001.95,99.41,484.47
1661,25.79,65.27,1013.26,55.35,440.04
8360,26.52,63.94,1018.23,42.41,440.47
6160,18.61,44.06,1016.91,75.01,452.68
6297,19.66,45.01,1014.42,60.14,453.45
719,26.97,64.45,1009.43,53.96,443.75
7713,24.22,49.82,1014.61,66.82,452.2
6849,20.6,66.86,1013.08,62.48,451.44
8553,20.77,60.1,1011.11,81.09,450.32
902,17.34,44.06,1015.84,74.88,458.5
4824,23.16,69.94,1004.92,68.68,438.48
3851,10.98,41.39,1017.54,85.31,476.31
5781,4.73,41.31,999.77,93.44,486.6
7736,20.36,65.27,1011.73,70.8,445.67
5511,14.22,37.85,1011.24,88.49,471.05
4688,35.01,74.67,1016.1,26.3,428.48
291,19.94,56.53,1020.48,76.43,453.8
4552,6.86,40.02,1031.5,77.94,476.45
131,25.93,69.34,1008.91,79.43,434.08
5001,21.73,61.45,1010.27,91.59,442.78
5345,13.66,45.0,1021.97,79.04,473.12
8454,14.71,52.72,1024.7,70.29,462.34
8639,28.86,73.67,1006.65,68.23,431.15
5117,17.57,43.7,1015.53,67.22,463.64
1006,25.69,73.18,1012.64,86.35,432.82
7,14.47,41.76,1021.98,78.41,464.0
48,8.19,41.66,1016.57,75.38,485.2
4112,29.78,65.74,1012.13,44.96,441.51
8244,14.74,42.77,1017.71,76.59,463.61
444,23.97,68.67,1006.63,76.83,441.53
6741,11.02,44.58,1016.4,83.57,481.85
1236,8.76,41.82,1033.29,76.5,480.08
6807,18.27,58.2,1018.34,72.73,448.17
642,5.52,42.85,1012.77,93.82,478.98
5503,29.28,65.71,1013.76,48.05,445.49
4910,24.92,48.92,1010.11,36.53,445.56
5992,8.75,40.22,1008.96,90.53,482.8
8941,13.18,52.72,1024.67,75.96,468.36
1823,18.36,51.43,1010.57,90.17,459.8
487,27.12,70.32,1009.94,52.67,429.08
7242,13.12,48.04,1011.93,100.07,463.46
5030,18.81,49.15,1020.79,67.09,459.81
7549,14.73,36.99,1007.32,90.84,468.23
9402,21.67,60.84,1017.93,81.63,442.33
62,15.92,41.2,1016.04,73.37,468.91
3187,20.76,58.79,1017.22,78.75,447.07
7326,29.36,68.94,1007.5,79.91,431.39
9464,10.07,44.68,1023.44,90.95,477.52
6266,12.04,41.58,1018.02,88.91,464.45
4091,14.4,42.99,1010.3,89.72,469.34
8344,8.56,40.71,1021.27,95.87,471.58
4783,20.94,44.58,1016.98,59.65,463.69
4745,20.34,46.63,1013.16,79.08,453.62
3111,33.82,73.03,1013.49,42.17,439.3
100,14.97,58.2,1019.52,81.13,458.68
7660,30.04,64.44,1014.46,52.19,437.95
8177,11.17,44.77,1018.2,79.6,470.85
3420,26.92,78.92,1011.65,96.22,434.64
7705,31.54,77.24,1007.83,62.98,430.07
147,24.57,51.95,1005.8,70.07,448.15
7186,33.82,77.17,1008.96,58.91,435.58
6874,29.06,71.64,1005.54,69.84,435.98
1434,13.57,42.99,1007.51,88.95,472.04
2217,22.69,48.14,1013.7,62.05,448.52
4886,14.73,58.2,1019.45,82.48,458.56
1695,6.1,39.33,1010.4,95.34,491.37
3678,14.33,43.41,1015.43,55.4,462.94
475,24.96,70.47,1007.73,76.48,438.23
3674,16.09,48.78,1015.78,91.12,454.23
3313,10.02,39.82,1012.86,89.47,482.47
6593,18.56,42.28,1007.75,60.89,462.05
2765,27.0,71.25,1002.66,70.59,437.22
5667,27.24,77.17,1009.37,81.51,439.12
5747,6.37,41.03,1022.23,80.36,490.47
4159,25.97,68.12,1013.11,61.97,437.11
6056,22.68,58.82,1010.11,82.8,443.86
9560,13.6,39.82,1013.34,86.1,470.69
3475,12.24,40.66,1017.4,96.22,464.7
5588,29.86,69.34,1009.61,61.27,438.5
90,26.37,54.5,1014.48,66.31,451.78
8841,16.64,45.87,1009.02,98.86,456.79
6826,26.78,52.3,1008.52,61.23,441.21
3482,17.2,58.49,1012.06,92.01,458.5
3021,25.41,68.94,1007.21,69.2,436.95
892,26.18,68.08,1012.92,55.7,436.51
8865,20.06,56.53,1020.38,75.16,455.99
4037,31.24,71.98,1004.66,57.17,426.93
2157,18.96,44.58,1016.66,71.95,461.96
92,15.25,43.02,1012.04,41.43,467.23
8432,20.77,51.3,1013.89,88.72,450.97
3869,28.03,60.23,1010.23,66.04,438.88
4078,31.28,69.51,1010.09,36.85,429.29
6351,27.52,66.25,1008.21,78.8,438.51
4796,30.13,71.98,1004.95,63.62,431.0
3400,22.68,59.54,1004.32,95.44,437.96
9483,24.52,59.15,1014.03,74.83,439.55
2625,24.65,72.43,1007.99,90.05,437.59
1787,26.91,71.64,1004.59,83.54,438.73
5255,27.0,73.42,1012.2,87.28,432.79
9201,5.63,39.22,1013.35,77.67,486.83
7012,30.58,68.84,1011.34,51.29,439.71
4746,29.79,69.34,1008.82,65.13,434.74
2002,30.34,71.25,1000.94,67.29,431.18
3304,27.03,71.14,1010.33,66.25,430.41
4471,25.12,71.58,1010.18,87.5,433.58
4486,12.33,39.85,1012.53,66.04,479.32
8000,13.09,41.62,1011.82,83.14,457.29
9528,23.14,60.27,1018.51,80.54,442.59
8026,16.71,40.56,1019.48,49.88,467.46
359,17.43,63.09,1019.87,92.77,449.36
766,14.79,46.48,1007.46,92.4,462.55
8303,24.54,48.41,1008.61,73.53,439.79
7819,8.88,41.54,1019.05,80.77,484.99
3995,18.87,60.07,1015.15,70.91,453.27
4645,29.98,67.22,1014.22,52.69,445.3
6625,27.45,59.74,1011.34,58.58,450.46
5411,23.24,63.78,1017.1,63.8,446.95
3604,12.21,40.64,1020.31,83.84,464.03
9482,22.83,70.79,1006.36,92.07,438.0
9477,23.74,65.34,1013.7,62.9,447.31
9033,28.04,69.14,1007.16,80.38,436.37
6155,21.39,63.9,1013.44,70.95,449.38
158,17.34,46.48,1007.18,83.15,452.06
9132,27.84,72.39,1001.18,83.46,432.19
4689,23.08,48.41,1008.44,82.35,443.5
8052,8.75,36.3,1015.61,57.53,480.4
5996,14.17,42.86,1030.94,66.47,466.2
2998,20.76,58.18,1007.8,99.22,449.25
8093,20.4,57.85,1011.14,92.47,450.07
5716,16.0,39.16,1016.37,77.63,468.49
6227,27.31,68.14,1005.73,50.74,437.83
5413,31.93,72.58,1006.9,56.27,425.14
88,6.89,43.65,1019.87,72.77,484.0
4971,25.0,59.43,1007.84,68.91,438.28
1563,22.25,60.84,1018.07,73.67,443.99
8548,14.81,40.71,1018.54,73.0,467.66
7466,25.68,70.32,1009.08,90.48,431.32
6534,25.72,74.67,1016.64,75.93,434.83
3064,9.82,41.04,1026.72,77.28,473.98
4457,6.11,38.68,1017.53,79.23,482.97
5689,21.24,63.47,1011.86,97.02,442.94
4085,10.47,44.21,1017.87,85.34,476.02
404,17.08,38.58,1015.41,73.42,461.49
329,9.2,39.82,1013.19,91.25,482.89
9040,26.45,71.37,1008.0,77.06,438.36
5691,25.27,63.91,1009.82,75.48,440.39
4975,24.24,71.58,1010.15,91.14,437.75
4640,10.94,43.67,1012.36,73.3,477.34
3971,13.85,48.92,1011.68,79.24,462.38
8658,16.05,41.96,1011.82,96.05,463.72
2443,13.07,43.13,1016.93,70.02,471.47
1343,11.15,41.26,1022.67,81.83,473.57
5741,14.5,40.66,1016.81,82.93,463.53
6703,30.71,71.85,1008.07,72.05,425.16
8653,27.17,73.5,1010.36,73.29,435.22
3539,14.69,49.64,1023.43,78.17,434.12
6488,31.85,69.04,1008.35,46.09,434.79
198,27.71,69.51,1009.65,58.38,435.04
619,29.23,68.14,1004.31,81.46,428.87
2505,12.57,39.18,1023.09,77.28,471.87
1392,14.16,44.06,1018.92,76.34,464.91
8730,24.58,71.94,1006.85,89.02,433.99
4511,31.35,67.32,1013.74,38.56,439.81
5526,25.79,70.4,1007.11,86.03,437.98
6071,12.88,44.71,1018.73,51.95,469.12
7377,11.56,41.62,1012.5,91.42,460.6
5012,24.65,64.63,1020.52,53.45,446.04
8319,27.38,69.4,1004.57,74.12,434.47
6138,22.78,71.77,1005.26,89.23,435.46
3687,20.59,42.04,1009.78,62.77,463.08
6225,19.45,46.33,1013.39,99.52,452.82
5378,11.45,41.17,1017.98,84.64,476.0
614,5.04,40.64,1021.35,93.63,484.42
5141,18.32,66.86,1012.02,70.0,454.46
6884,26.39,66.05,1018.24,61.27,442.22
7937,26.36,54.5,1015.35,66.87,451.81
5953,23.27,67.9,1006.17,71.01,447.25
2229,20.79,50.66,1013.39,77.93,454.78
4763,10.59,41.93,1017.7,92.91,479.85
130,13.89,35.71,1016.4,65.49,468.54
8688,9.48,40.11,1025.49,73.81,472.16
192,14.12,40.92,1022.46,73.28,459.76
6633,24.63,59.57,1010.45,85.36,440.67
596,33.15,70.4,1003.72,53.98,430.15
8090,8.05,40.62,1018.16,73.67,477.2
8361,15.11,56.03,1020.27,89.95,462.65
1138,8.94,36.71,1025.5,80.45,477.62
5561,23.24,45.01,1012.21,45.23,457.01
4333,30.98,69.82,1009.17,50.63,438.44
6510,20.28,48.78,1017.4,82.51,451.59
8758,23.14,58.18,1008.89,81.82,444.51
8851,23.38,65.06,1014.12,59.36,443.8
8988,18.2,52.72,1025.87,54.26,463.47
668,10.11,39.35,1015.19,90.74,479.83
7760,20.37,44.58,1016.77,66.22,463.2
298,15.47,44.9,1021.59,81.74,465.61
1285,25.56,75.6,1017.37,69.31,442.2
4875,27.54,68.27,1008.12,56.42,433.0
6986,27.62,63.9,1013.11,43.56,442.89
2238,17.86,45.0,1023.25,53.48,465.78
1631,25.52,67.17,1007.33,85.12,440.02
6906,15.2,40.55,1005.0,88.4,465.09
2198,19.04,68.28,1004.52,86.16,444.54
1079,22.77,59.92,1009.67,94.09,437.9
161,29.46,49.3,1003.88,54.1,436.37
994,8.03,37.8,1020.47,60.67,481.51
8221,18.83,47.83,1005.58,77.07,454.23
8929,30.52,70.04,1010.62,54.47,431.14
5476,8.79,40.67,1019.5,66.3,489.02
7629,12.33,45.51,1016.49,79.2,471.16
767,3.69,38.44,1016.74,82.87,490.78
715,12.45,43.67,1013.61,91.34,474.27
3575,10.22,39.16,1015.71,96.2,478.45
9522,5.4,39.4,1011.45,91.84,485.86
1094,24.43,60.07,1015.59,59.99,444.71
4844,26.04,74.67,1016.68,81.2,433.55
3070,31.59,58.9,1003.39,47.6,440.52
4474,15.3,43.14,1015.11,71.35,466.0
4286,27.17,63.09,1015.59,68.33,443.66
33,30.98,67.45,1015.18,45.4,433.59
7922,27.27,67.9,1006.36,62.12,436.64
8823,21.34,59.8,1016.92,77.06,450.74
1211,18.97,44.85,1014.86,46.31,466.17
9196,14.44,40.8,1025.05,56.59,472.95
5367,28.55,72.43,1007.2,65.82,430.06
6078,6.18,41.38,1020.23,81.38,490.81
7323,11.98,44.58,1016.45,78.8,477.56
8392,16.39,41.67,1012.96,61.07,467.68
1067,16.52,43.7,1015.08,58.36,466.73
4366,6.49,35.57,1025.4,79.67,486.8
6845,9.32,36.66,1027.46,70.76,479.13
5985,12.73,37.73,1021.89,61.76,470.89
6429,11.68,40.23,1018.49,83.43,475.47
1089,24.23,59.04,1011.91,71.79,443.06
321,26.53,54.2,1012.9,66.73,439.96
174,18.74,59.21,1018.3,91.55,449.77
1019,30.16,73.17,1010.74,58.99,434.43
162,15.59,52.75,1024.3,59.93,458.87
3727,12.74,41.5,1012.94,86.28,469.92
9434,21.58,63.87,1015.27,63.15,451.88
2811,11.36,38.25,1013.22,86.16,473.55
7189,18.31,42.23,1012.88,79.32,464.45
1581,16.01,49.64,1026.35,77.75,457.8
6333,10.07,34.69,1028.09,70.52,478.65
3306,17.01,50.59,1015.8,80.95,463.4
1690,31.77,76.09,1007.4,73.36,431.69
3627,13.88,48.79,1017.28,79.4,464.14
4581,25.62,60.29,1017.81,51.24,444.94
6878,24.42,63.07,1011.49,67.39,444.72
8828,32.88,72.29,1008.5,62.74,431.74
2134,13.48,39.85,1012.71,58.91,475.74
4258,25.11,56.89,1013.33,67.31,441.51
9380,16.32,43.56,1014.4,59.77,463.57
7915,22.83,41.1,1002.0,38.62,449.99
829,24.59,60.37,1005.31,76.81,438.09
3256,11.25,40.67,1011.64,63.54,480.49
6424,13.56,39.52,1016.61,78.35,470.67
7495,17.55,45.87,1008.07,80.98,454.29
8776,13.86,41.78,1010.75,57.9,467.39
4100,26.12,68.94,1007.12,67.08,434.11
5483,7.67,35.77,1017.55,60.97,480.06
864,15.47,38.73,1001.13,77.61,467.96
4925,23.47,69.71,1009.66,88.83,442.23
8950,17.29,44.63,1019.6,41.98,460.66
3867,10.35,39.82,1013.33,94.78,477.14
947,23.35,71.77,1005.99,90.79,434.6
26,26.64,62.44,1011.81,72.46,438.67
5123,29.98,47.93,1002.46,42.73,438.79
3204,12.82,46.18,1018.53,88.46,466.06
8925,12.75,44.03,1007.29,89.46,465.86
167,10.61,37.5,1008.8,100.13,472.9
2277,22.45,41.54,1012.69,70.89,460.07
3965,18.02,49.78,1003.86,100.09,451.41
2707,20.67,57.5,1014.42,81.89,453.29
4864,16.78,39.63,1005.84,87.91,465.97
8291,19.2,61.27,1020.02,65.53,455.2
1447,21.35,58.16,1017.21,67.66,452.83
5881,20.55,65.46,1013.87,58.09,448.83
8991,9.86,43.56,1015.13,74.89,481.87
6495,26.12,75.6,1017.41,72.31,439.68
81,31.66,73.91,1004.49,68.13,431.26
9056,15.3,43.34,1013.23,82.73,463.7
2725,17.76,42.42,1009.09,66.26,468.27
1260,28.54,72.99,1007.42,67.87,432.0
9428,24.38,57.17,1009.85,74.46,444.59
6395,15.8,40.66,1016.15,88.24,458.55
7671,27.79,71.85,1008.95,87.35,427.67
1610,33.12,68.31,1010.3,42.29,441.13
6421,9.32,36.3,1027.67,73.25,479.52
7338,19.97,59.21,1017.87,83.46,450.41
6484,14.66,42.77,1019.37,79.79,463.6
6354,9.26,40.78,1023.61,88.48,471.79
9037,13.87,45.08,1024.42,81.69,465.48
765,8.83,41.14,1025.37,94.36,474.51
2900,19.3,44.9,1008.89,70.55,452.75
8698,4.43,38.91,1019.04,88.17,491.9
6280,20.72,63.94,1017.17,59.83,447.69
9484,30.55,70.04,1010.51,49.37,429.56
7980,21.08,52.05,1012.28,45.25,453.4
1078,6.07,38.91,1019.25,83.39,483.56
3538,19.39,43.14,1012.75,44.21,464.55
591,20.96,61.27,1019.99,67.32,448.77
2950,10.32,41.46,1017.98,87.66,479.61
2573,9.13,39.16,1014.14,86.17,484.86
5857,29.45,69.13,1009.3,52.97,432.04
579,26.92,51.43,1012.29,59.33,437.35
2472,8.02,39.04,1018.49,68.07,479.53
7859,4.97,38.91,1018.99,89.86,489.96
8536,7.0,36.24,1013.15,89.64,483.06
7987,18.09,43.72,1008.64,74.15,453.02
4437,25.57,59.43,1008.88,61.19,438.9
5547,11.54,40.05,1014.78,87.05,474.29
8443,20.54,49.15,1021.02,56.0,458.6
8272,18.27,50.16,1011.07,95.91,451.76
6123,14.04,39.64,1011.09,87.22,472.31
9445,5.68,40.77,1022.49,90.6,487.58
1373,28.69,73.18,1012.23,68.57,431.36
799,23.74,62.96,1019.65,63.39,449.48
4376,13.39,44.85,1017.24,80.44,469.18
5302,23.27,65.48,1019.05,61.36,443.43
928,26.74,69.89,1013.96,51.82,436.02
6960,16.21,50.9,1012.46,84.45,462.68
1459,20.08,49.69,1008.34,69.88,453.54
571,23.23,63.31,1012.52,75.1,441.5
344,8.77,40.46,1019.68,77.84,475.0
2539,24.31,63.86,1019.47,58.54,442.69
2970,25.85,70.36,1005.59,78.23,433.06
3249,17.19,58.86,1016.74,85.97,451.87
4801,13.65,42.86,1015.41,87.67,471.75
7193,5.6,38.91,1019.31,85.33,491.1
1520,18.77,39.54,1009.39,63.35,458.58
5447,29.71,71.85,1008.81,70.86,428.49
219,23.87,63.94,1019.02,44.28,445.11
8087,12.88,43.8,1023.19,59.18,468.19
1127,31.79,76.2,1007.89,56.3,434.01
166,21.41,56.9,1007.03,79.41,441.41
6634,9.6,41.03,1021.01,69.03,481.73
4456,28.53,76.86,999.08,75.77,431.64
4907,13.98,41.79,1010.6,83.84,457.12
65,26.87,74.99,1002.48,71.91,437.78
1150,25.01,68.63,1013.76,43.65,447.12
2153,16.5,49.39,1018.35,93.42,462.48
8220,22.28,59.92,1009.36,95.38,437.85
9298,31.95,70.79,1003.8,55.25,426.37
7898,6.03,41.17,1019.81,84.2,488.57
1406,20.6,65.12,1015.53,71.57,452.86
6140,5.95,39.48,1005.16,63.6,486.07
5021,25.71,71.14,1010.02,66.39,432.46
8156,4.83,38.44,1015.35,72.94,485.32
3296,23.69,73.67,1007.19,86.73,437.57
997,23.92,66.54,1009.93,62.37,441.9
4051,25.32,48.41,1008.47,72.14,443.04
3245,18.39,67.71,1003.77,92.48,444.63
7862,25.15,68.61,1011.03,53.59,447.91
7526,26.75,64.79,1017.79,54.31,438.4
808,11.82,41.54,1019.96,67.65,476.97
3561,24.98,58.98,1010.34,78.56,441.33
7262,12.3,40.69,1015.74,82.58,474.46
4010,7.46,41.82,1032.67,74.59,483.11
476,18.86,42.18,1001.16,98.58,457.07
3049,26.2,71.14,1007.92,72.95,431.7
1944,29.91,74.9,1003.36,69.34,434.93
3828,7.91,41.79,1021.86,54.92,479.02
817,27.23,63.9,1014.3,47.19,443.61
8301,20.15,49.5,1013.47,66.7,462.65
5938,18.14,49.78,1002.95,100.09,451.44
3835,15.67,48.78,1013.76,88.92,462.96
7806,30.45,43.21,1011.35,63.59,438.68
7038,25.4,70.4,1006.8,94.78,439.04
1218,24.63,59.57,1010.45,85.36,440.67
4124,9.29,39.96,1026.2,97.55,473.51
8954,15.6,41.7,1019.15,84.1,461.38
2330,15.07,39.3,1019.0,63.62,464.7
4137,28.36,66.75,1017.71,52.6,433.88
3370,11.28,43.41,1017.91,81.03,471.42
8338,25.21,63.21,1012.24,85.14,441.04
7815,13.64,44.88,1019.85,56.86,466.66
8722,12.64,41.49,1019.78,94.0,468.78
2343,25.32,54.5,1015.5,68.17,451.52
7638,27.57,68.31,1010.48,55.87,444.71
1586,7.24,41.17,1020.35,80.56,486.76
8535,17.79,40.12,1012.74,79.03,459.13
19,23.54,41.1,1002.05,38.05,448.56
4188,11.27,40.69,1014.35,86.63,476.27
8784,10.89,40.81,1025.82,81.18,478.23
5724,13.97,41.16,1020.88,74.88,459.84
1000,26.09,60.29,1017.72,50.83,444.71
8913,29.09,70.02,1010.13,48.06,443.27
5434,31.09,64.05,1011.32,61.14,440.62
4396,21.64,44.05,1007.73,74.79,447.96
9353,14.85,38.91,1014.48,60.98,467.42
3184,6.25,39.04,1019.65,71.27,484.14
8554,12.93,36.71,1013.22,83.44,472.42
9411,25.71,71.64,1008.85,77.31,438.16
3279,23.19,60.75,1008.33,82.0,439.43
5207,25.44,70.17,1000.65,91.89,433.02
9474,13.89,44.84,1023.66,92.97,466.74
3025,28.07,70.32,1007.17,67.02,430.29
882,24.78,57.19,1008.08,65.4,443.62
4447,4.87,42.85,1013.6,92.3,482.22
1417,23.91,67.69,1008.28,66.71,439.84
1396,18.8,47.83,1005.86,76.77,453.9
1822,20.01,59.87,1019.0,84.12,448.39
4712,19.73,68.63,1012.41,74.12,450.26
5375,7.1,35.77,1015.39,92.1,480.36
1645,28.18,77.54,1011.99,74.72,430.55
4516,16.85,52.9,1019.47,81.28,460.84
9190,11.21,41.06,1021.75,77.0,474.03
6298,19.78,50.32,1008.62,96.4,449.23
3649,28.16,70.72,1009.81,65.32,441.37
6112,8.53,38.18,1017.54,76.49,480.86
5577,29.24,69.05,1003.12,43.18,432.56
2919,24.43,65.27,1013.25,55.4,440.99
618,30.05,56.9,1007.02,41.96,437.55
4653,19.93,57.25,1010.6,89.34,455.15
1608,21.69,47.45,1007.56,77.2,447.06
3147,10.15,41.62,1015.86,97.4,463.89
7747,29.39,69.89,1013.92,47.36,434.27
6149,24.23,58.79,1009.8,75.75,444.01
2432,26.23,70.72,1009.73,73.44,445.28
4034,29.51,76.09,1007.39,71.5,432.45
1179,30.56,69.04,1009.29,55.73,442.24
303,9.06,36.3,1015.14,58.71,477.38
6642,7.0,38.5,1014.09,81.32,489.52
2876,14.43,45.08,1023.23,83.98,465.07
7715,22.59,60.32,1016.84,78.58,447.17
7901,24.74,59.21,1012.18,74.2,440.36
7665,12.38,43.52,1022.98,100.0,467.55
3220,16.58,46.18,1010.4,96.29,463.51
5479,21.19,67.71,1006.65,56.28,441.71
8357,11.64,41.44,1016.4,73.18,478.99
1275,27.47,70.72,1009.97,74.62,443.25
8111,12.54,41.62,1010.86,83.42,461.08
284,23.48,73.67,1007.07,88.49,437.19
6024,28.56,74.22,1007.45,69.6,434.54
5199,21.33,50.32,1008.58,85.3,442.44
2777,9.17,40.67,1019.03,66.21,487.33
1544,23.28,72.24,1011.3,90.5,434.21
484,30.8,73.56,1007.39,75.78,432.43
5762,26.1,58.9,1004.18,71.63,444.4
1600,21.35,57.76,1017.36,73.1,452.57
56,8.42,42.28,1008.4,87.78,481.91
6758,21.52,50.66,1013.56,74.33,455.71
5156,21.71,60.77,1017.95,85.07,444.59
3711,13.75,40.66,1016.41,93.31,461.81
3218,20.39,64.15,1021.31,62.35,457.37
8398,9.23,37.36,1015.01,67.38,481.08
962,30.15,69.88,1007.2,73.67,434.75
1276,24.47,57.85,1013.05,66.34,445.37
1132,28.07,74.33,1012.0,71.69,428.87
587,24.48,64.45,1014.69,51.43,452.82
2080,19.48,58.66,1013.32,73.16,454.4
8764,8.83,41.26,1023.04,86.08,478.87
518,8.34,40.72,1023.62,83.75,483.14
5513,19.02,49.25,1019.75,58.29,453.49
6932,16.43,41.79,1005.47,76.89,455.85
3833,18.63,50.16,1010.21,97.13,450.14
4536,21.59,48.06,1012.72,77.13,446.83
7258,14.33,45.51,1015.42,71.55,468.92
826,26.91,70.02,1010.75,59.48,445.31
3484,11.29,41.5,1013.39,89.15,476.04
1455,22.5,59.54,1007.99,93.63,445.22
586,28.84,73.03,1013.99,76.05,435.75
8742,28.57,69.34,1007.98,65.55,439.46
7613,18.13,60.1,1009.67,84.75,455.82
3765,23.59,71.73,1009.69,87.06,435.67
8632,13.44,37.85,1009.78,99.13,469.89
1821,27.01,67.98,1006.01,67.98,434.65
4809,17.63,40.55,1002.27,73.42,462.13
7724,18.02,53.16,1013.41,82.84,458.01
840,33.4,69.98,1013.29,47.78,432.44
4104,21.4,68.28,1008.2,60.34,450.22
9002,8.44,41.17,1019.9,70.72,486.15
5580,28.87,71.97,1008.74,82.61,435.86
2931,21.71,58.05,1013.07,85.75,449.38
2284,21.08,70.32,1011.39,88.79,440.59
8911,10.12,41.78,1013.43,73.47,477.67
2856,6.05,38.68,1017.46,66.13,483.5
2001,26.12,70.47,1009.93,72.13,434.67
7500,26.22,69.89,1015.46,76.63,433.61
2258,14.78,41.17,1016.42,67.42,469.69
6870,13.79,45.08,1023.3,83.59,465.69
5880,25.11,67.32,1014.49,58.39,441.93
7743,19.73,56.65,1020.7,69.49,457.46
