,0,1,2,3,4,5,6,7,8,9,y
6841,6841,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,3563
6842,6842,0.6,Ideal,I,SI2,61.8,55.0,5.44,5.46,3.37,1009
6843,6843,2.14,Ideal,I,SI2,61.9,56.0,8.26,8.22,5.1,14452
6844,6844,0.4,Ideal,E,VVS2,62.5,54.0,4.75,4.76,2.97,926
6845,6845,0.46,Ideal,E,SI1,62.0,54.0,4.97,4.99,3.09,905
6846,6846,0.3,Premium,G,IF,60.0,59.0,4.32,4.34,2.6,895
6847,6847,0.8,Very Good,H,VS2,61.2,53.0,5.98,6.05,3.68,2918
6848,6848,1.01,Very Good,H,VS1,63.0,55.0,6.35,6.41,4.02,5055
6849,6849,1.07,Premium,D,SI2,62.4,61.0,6.51,6.48,4.05,4949
6850,6850,0.31,Premium,E,VS1,61.0,60.0,4.37,4.35,2.66,816
6851,6851,0.41,Ideal,F,VVS2,62.9,54.0,4.74,4.7,2.97,1192
6852,6852,1.5,Premium,I,SI1,62.0,62.0,7.35,7.3,4.54,8736
6853,6853,0.5,Ideal,E,VS2,62.2,56.0,5.12,5.11,3.18,1629
6854,6854,0.73,Ideal,E,VS2,61.7,57.0,5.77,5.8,3.57,3649
6855,6855,1.7,Very Good,G,VS2,61.9,55.0,7.64,7.68,4.74,18107
6856,6856,0.58,Very Good,F,VVS2,60.0,57.0,5.44,5.42,3.26,2201
6857,6857,0.31,Good,H,VVS1,63.3,56.0,4.3,4.32,2.73,707
6858,6858,0.38,Ideal,E,VS1,61.6,56.0,4.66,4.62,2.86,1069
6859,6859,1.0,Good,G,VS2,59.1,62.0,6.42,6.45,3.8,6369
6860,6860,0.4,Good,D,SI2,63.1,57.0,4.72,4.75,2.99,622
6861,6861,1.51,Premium,E,VS1,62.7,58.0,7.33,7.25,4.57,16669
6862,6862,1.57,Premium,G,SI1,59.2,59.0,7.68,7.6,4.52,11113
6863,6863,0.56,Ideal,E,VVS2,60.9,56.0,5.4,5.33,3.27,2696
6864,6864,1.1,Ideal,H,SI1,62.2,55.0,6.66,6.62,4.13,5636
6865,6865,0.73,Ideal,E,VS2,61.4,55.0,5.82,5.8,3.57,2902
6866,6866,0.7,Ideal,I,VVS2,62.1,56.0,5.68,5.72,3.54,2367
6867,6867,0.3,Premium,I,VVS1,61.2,60.0,4.29,4.27,2.62,709
6868,6868,0.31,Very Good,D,SI1,60.2,56.0,4.37,4.4,2.64,571
6869,6869,0.32,Good,E,VS2,64.1,54.0,4.32,4.36,2.78,658
6870,6870,0.7,Good,G,SI1,64.6,59.0,5.49,5.54,3.56,2137
6871,6871,0.31,Ideal,E,VVS2,61.6,55.0,4.38,4.35,2.69,1046
6872,6872,0.7,Very Good,G,VVS1,62.8,56.0,5.63,5.67,3.55,3276
6873,6873,0.59,Very Good,J,VS2,60.8,56.6,5.42,5.47,3.31,1257
6874,6874,0.36,Ideal,D,VS2,60.0,56.0,4.68,4.66,2.8,933
6875,6875,1.01,Premium,G,VS2,62.4,59.0,6.45,6.41,4.01,5787
6876,6876,0.34,Very Good,E,VS2,62.8,58.0,4.43,4.45,2.79,745
6877,6877,0.5,Premium,F,VS2,60.7,58.0,5.16,5.12,3.12,1654
6878,6878,0.32,Premium,H,VVS2,61.0,58.0,4.44,4.41,2.7,828
6879,6879,0.72,Premium,I,SI1,61.5,59.0,5.73,5.78,3.54,2148
6880,6880,0.3,Ideal,E,VVS2,61.4,55.0,4.34,4.36,2.67,1053
6881,6881,0.45,Very Good,E,VS2,61.8,58.0,4.9,4.94,3.04,1129
6882,6882,0.7,Ideal,D,SI1,62.5,55.0,5.68,5.72,3.56,2726
6883,6883,0.33,Ideal,D,SI2,60.9,56.0,4.48,4.45,2.72,631
6884,6884,1.02,Ideal,F,VS2,61.5,57.0,6.48,6.5,3.99,6306
6885,6885,0.46,Very Good,E,VS1,60.3,59.2,4.96,5.02,3.01,1417
6886,6886,1.51,Ideal,J,VS2,61.5,56.0,7.37,7.4,4.54,8203
6887,6887,2.17,Very Good,I,SI1,62.1,61.0,8.24,8.27,5.13,15760
6888,6888,0.7,Fair,D,SI1,64.6,57.0,5.6,5.57,3.61,2318
6889,6889,0.73,Ideal,H,SI1,62.9,56.0,5.79,5.75,3.63,2269
6890,6890,0.53,Ideal,E,VS2,60.0,57.0,5.3,5.24,3.16,1813
6891,6891,1.2,Very Good,H,I1,63.1,60.0,6.75,6.67,4.23,2850
6892,6892,0.9,Ideal,I,VS2,61.3,56.0,6.24,6.2,3.81,3805
6893,6893,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7283
6894,6894,1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,5597
6895,6895,0.44,Premium,G,SI1,61.1,59.0,4.86,4.9,2.98,772
6896,6896,1.17,Premium,F,SI2,62.5,57.0,6.8,6.71,4.22,4259
6897,6897,0.57,Premium,E,VS2,62.2,59.0,5.29,5.26,3.28,2274
6898,6898,0.28,Ideal,E,VVS2,60.3,57.0,4.25,4.21,2.55,828
6899,6899,0.71,Very Good,D,VS2,63.1,59.0,5.64,5.67,3.57,3096
6900,6900,0.51,Ideal,E,VS2,62.2,57.0,5.11,5.08,3.17,1781
6901,6901,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,504
6902,6902,0.39,Ideal,F,VVS2,61.7,56.0,4.7,4.73,2.91,988
6903,6903,0.92,Very Good,H,SI1,60.6,60.0,6.28,6.33,3.82,3800
6904,6904,0.92,Ideal,D,SI1,62.2,56.0,6.23,6.27,3.89,4561
6905,6905,0.9,Good,F,SI1,64.2,56.0,6.02,6.1,3.89,4232
6906,6906,1.16,Ideal,G,SI2,61.6,55.0,6.74,6.77,4.16,5695
6907,6907,0.71,Ideal,E,SI1,61.7,56.0,5.72,5.75,3.54,2663
6908,6908,2.03,Good,I,SI2,63.8,63.0,7.89,7.84,5.02,9651
6909,6909,0.41,Premium,F,VVS2,61.0,59.0,4.82,4.79,2.93,1192
6910,6910,1.0,Premium,J,SI1,62.7,57.0,6.4,6.33,3.99,3416
6911,6911,0.33,Ideal,G,VS1,60.1,55.0,4.55,4.5,2.72,854
6912,6912,1.7,Good,G,VS1,63.9,58.0,7.46,7.5,4.78,14787
6913,6913,0.52,Ideal,D,VVS1,62.0,57.0,5.17,5.15,3.2,3247
6914,6914,1.09,Ideal,G,VVS1,62.1,55.0,6.58,6.63,4.1,8778
6915,6915,0.3,Ideal,D,SI1,61.7,56.0,4.31,4.35,2.67,552
6916,6916,1.5,Premium,H,SI2,61.4,62.0,7.4,7.25,4.49,7187
6917,6917,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,2453
6918,6918,1.03,Premium,I,SI1,62.0,58.0,6.43,6.47,4.0,4248
6919,6919,0.34,Ideal,I,SI1,61.9,57.0,4.44,4.48,2.76,459
6920,6920,1.11,Ideal,G,VVS2,61.6,57.0,6.7,6.74,4.14,9507
6921,6921,0.33,Ideal,E,VS2,62.8,56.0,4.45,4.41,2.78,928
6922,6922,0.3,Ideal,I,VS1,62.2,56.0,4.27,4.31,2.67,518
6923,6923,1.71,Very Good,I,SI2,62.7,58.0,7.59,7.54,4.74,8896
6924,6924,0.72,Ideal,G,SI1,60.7,56.0,5.79,5.82,3.53,2776
6925,6925,0.48,Ideal,F,VS2,62.4,54.0,5.03,5.03,3.15,1279
6926,6926,0.46,Premium,E,VS2,60.2,60.0,5.01,4.96,3.0,1208
6927,6927,0.7,Premium,G,SI1,60.3,58.0,5.73,5.77,3.47,2170
6928,6928,1.01,Good,G,VVS2,62.4,59.0,6.32,6.37,3.96,7332
6929,6929,1.55,Premium,J,VS2,60.7,59.0,7.47,7.5,4.54,7911
6930,6930,0.58,Ideal,G,SI1,62.2,55.0,5.33,5.37,3.33,1446
6931,6931,0.51,Very Good,E,VVS2,61.4,59.0,5.1,5.16,3.15,2211
6932,6932,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,1090
6933,6933,1.04,Very Good,E,SI1,59.6,59.0,6.56,6.59,3.92,5662
6934,6934,0.33,Premium,H,VS1,59.2,58.0,4.55,4.5,2.68,743
6935,6935,0.73,Ideal,G,SI1,61.6,57.0,5.81,5.79,3.57,2278
6936,6936,0.9,Ideal,G,SI1,61.6,57.0,6.17,6.24,3.82,4001
6937,6937,0.31,Premium,H,VVS1,60.6,59.0,4.36,4.38,2.65,707
6938,6938,0.47,Premium,E,VS1,61.8,58.0,5.03,4.97,3.09,1640
6939,6939,0.24,Ideal,F,VVS2,61.7,55.0,3.99,4.02,2.47,678
6940,6940,0.91,Fair,E,VS2,61.8,66.0,6.11,6.09,3.77,4550
6941,6941,0.33,Ideal,E,VS2,62.3,57.0,4.4,4.43,2.75,723
6942,6942,0.71,Very Good,G,SI1,62.8,55.0,5.68,5.73,3.58,2604
6943,6943,1.0,Very Good,D,IF,63.3,59.0,6.37,6.33,4.02,16073
6944,6944,1.24,Premium,E,I1,61.1,62.0,6.91,6.86,4.21,3528
6945,6945,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1696
6946,6946,0.3,Very Good,E,VS2,61.5,58.0,4.28,4.31,2.64,640
6947,6947,0.52,Very Good,F,SI1,60.3,61.0,5.21,5.27,3.16,1354
6948,6948,0.51,Premium,E,VS2,60.3,59.0,5.22,5.2,3.14,1781
6949,6949,0.33,Premium,E,SI1,61.1,58.0,4.43,4.47,2.72,579
6950,6950,0.31,Ideal,H,SI1,61.3,56.0,4.36,4.39,2.68,464
6951,6951,0.32,Ideal,I,SI2,61.0,56.0,4.43,4.45,2.71,391
6952,6952,0.25,Good,E,VVS2,64.9,58.0,3.95,3.97,2.57,476
6953,6953,1.2,Premium,J,VS2,61.8,59.0,6.84,6.76,4.2,4611
6954,6954,0.31,Ideal,E,SI1,61.5,55.0,4.39,4.42,2.71,547
6955,6955,1.35,Ideal,G,VS1,62.7,57.0,7.02,7.07,4.42,10656
6956,6956,0.3,Ideal,D,VS1,61.2,59.0,4.29,4.31,2.63,742
6957,6957,0.3,Premium,H,IF,60.4,60.0,4.3,4.34,2.61,789
6958,6958,1.35,Ideal,H,SI1,62.8,57.0,6.98,7.09,4.42,7619
6959,6959,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1122
6960,6960,0.7,Good,E,SI2,57.8,61.0,5.89,5.85,3.39,2239
6961,6961,1.27,Premium,G,SI2,62.4,56.0,6.93,6.88,4.32,4353
6962,6962,0.6,Ideal,D,VVS1,61.6,56.0,5.41,5.43,3.34,3570
6963,6963,1.52,Ideal,F,SI1,62.2,56.0,7.41,7.31,4.58,12183
6964,6964,2.75,Ideal,D,I1,60.9,57.0,9.04,8.98,5.49,13156
6965,6965,0.52,Premium,E,VS2,60.9,58.0,5.2,5.18,3.16,1646
6966,6966,0.4,Premium,E,VS1,62.8,59.0,4.67,4.63,2.92,1125
6967,6967,1.22,Good,H,SI2,61.5,64.0,6.93,6.87,4.25,4782
6968,6968,0.72,Very Good,G,VS1,63.5,55.0,5.75,5.68,3.63,2422
6969,6969,0.45,Good,G,VS1,60.7,60.4,4.94,4.98,3.01,1246
6970,6970,0.35,Ideal,E,VS1,61.6,57.0,4.53,4.5,2.78,1063
6971,6971,1.01,Very Good,G,VS2,63.6,56.0,6.34,6.39,4.05,6449
6972,6972,0.33,Ideal,D,VS2,61.9,57.0,4.47,4.42,2.75,1002
6973,6973,1.12,Ideal,G,VVS2,62.1,54.8,6.64,6.66,4.13,8701
6974,6974,1.02,Premium,G,SI2,62.3,58.0,6.41,6.38,4.0,3892
6975,6975,0.58,Ideal,G,SI1,61.5,56.0,5.35,5.38,3.3,1690
6976,6976,0.46,Ideal,I,VVS1,61.7,57.0,4.96,4.99,3.07,974
6977,6977,1.23,Ideal,G,VS1,61.4,56.0,6.91,6.96,4.26,8970
6978,6978,2.02,Premium,E,SI2,60.4,57.0,8.21,8.18,4.95,14574
6979,6979,1.31,Premium,I,VS1,62.8,57.0,6.98,6.9,4.36,5759
6980,6980,1.01,Premium,E,VS2,62.9,59.0,6.36,6.3,3.98,6606
6981,6981,1.5,Very Good,I,SI2,62.7,57.0,7.28,7.35,4.59,7392
6982,6982,1.2,Premium,I,SI2,60.0,58.0,6.91,6.93,4.15,4989
6983,6983,0.32,Very Good,E,VS1,64.0,56.0,4.33,4.36,2.78,630
6984,6984,1.01,Very Good,F,SI1,62.3,55.0,6.38,6.42,3.99,5789
6985,6985,0.38,Ideal,E,VVS1,62.4,56.0,4.67,4.64,2.9,1327
6986,6986,0.82,Premium,G,SI1,61.8,58.0,6.02,5.98,3.71,3674
6987,6987,1.54,Premium,G,SI1,61.3,59.0,7.41,7.38,4.53,10219
6988,6988,0.84,Very Good,E,SI1,63.4,55.0,6.0,5.95,3.79,2813
6989,6989,0.36,Ideal,H,VVS1,62.0,54.8,4.57,4.59,2.84,764
6990,6990,0.3,Premium,G,VVS1,60.5,59.0,4.36,4.33,2.63,1013
6991,6991,0.74,Ideal,D,VS2,61.8,56.0,5.79,5.82,3.59,3858
6992,6992,0.33,Premium,I,VS1,59.5,60.0,4.54,4.5,2.69,668
6993,6993,0.34,Ideal,G,VVS1,62.5,53.0,4.49,4.47,2.8,956
6994,6994,0.28,Very Good,E,VVS2,60.0,56.0,4.26,4.28,2.56,642
6995,6995,0.3,Premium,D,VS2,62.3,58.0,4.29,4.32,2.68,710
6996,6996,0.74,Ideal,H,VS1,62.1,55.0,5.82,5.84,3.62,3254
6997,6997,1.03,Ideal,I,SI1,63.3,57.0,6.37,6.46,4.06,4401
6998,6998,0.54,Good,G,VS2,63.2,55.0,5.15,5.2,3.27,1422
6999,6999,1.04,Very Good,D,VVS2,60.8,58.0,6.49,6.53,3.96,10130
7000,7000,1.03,Ideal,D,SI2,62.8,56.0,6.46,6.43,4.05,4764
7001,7001,0.5,Ideal,F,SI1,60.1,56.0,5.19,5.22,3.13,1232
7002,7002,1.41,Good,G,SI1,63.7,57.0,7.13,7.03,4.51,7738
7003,7003,0.59,Ideal,E,VS1,61.6,57.0,5.35,5.39,3.31,2172
7004,7004,0.35,Ideal,D,VS1,60.1,57.0,4.58,4.61,2.76,862
7005,7005,1.16,Very Good,H,SI2,62.8,59.0,6.7,6.64,4.19,5799
7006,7006,1.31,Ideal,I,VS1,62.2,57.0,7.0,7.03,4.36,7751
7007,7007,1.02,Very Good,F,SI1,59.4,60.0,6.48,6.59,3.88,5430
7008,7008,0.58,Ideal,H,IF,60.2,56.0,5.43,5.46,3.28,2233
7009,7009,1.04,Very Good,E,VVS2,62.8,58.0,6.42,6.45,4.04,9705
7010,7010,0.33,Ideal,F,SI1,60.6,56.0,4.46,4.49,2.71,550
7011,7011,1.1,Ideal,F,I1,61.8,56.0,6.65,6.61,4.1,3745
7012,7012,1.52,Premium,I,SI1,60.5,60.0,7.48,7.4,4.5,8852
7013,7013,1.23,Ideal,H,I1,61.6,55.0,6.92,6.87,4.25,3168
7014,7014,0.53,Good,J,VS2,63.8,57.0,5.12,5.1,3.26,1122
7015,7015,1.52,Premium,E,SI1,62.5,59.0,7.33,7.26,4.56,12418
7016,7016,1.59,Premium,G,SI1,62.1,58.0,7.45,7.43,4.62,10996
7017,7017,0.44,Ideal,E,SI1,61.1,56.0,4.9,4.92,3.0,810
7018,7018,0.55,Ideal,D,VS1,61.5,56.0,5.26,5.28,3.24,1918
7019,7019,0.34,Ideal,G,VS2,61.3,55.0,4.49,4.51,2.76,596
7020,7020,0.5,Very Good,D,VS2,63.7,56.0,4.95,5.03,3.18,1553
7021,7021,1.25,Very Good,H,VS2,60.3,54.0,7.0,7.03,4.23,7414
7022,7022,0.58,Premium,E,VS1,61.8,55.0,5.39,5.35,3.32,2192
7023,7023,0.73,Ideal,G,VS2,60.2,55.0,5.85,5.9,3.54,3389
7024,7024,0.71,Good,D,VS1,64.2,58.0,5.65,5.6,3.61,3690
7025,7025,0.36,Ideal,G,VS1,61.5,58.0,4.59,4.61,2.83,725
7026,7026,0.33,Premium,G,VS2,62.6,58.0,4.41,4.44,2.77,579
7027,7027,1.07,Ideal,J,SI1,62.1,56.0,6.54,6.6,4.08,4276
7028,7028,0.3,Good,G,VS1,63.8,55.0,4.28,4.25,2.72,776
7029,7029,0.31,Very Good,D,VS2,62.9,55.0,4.31,4.34,2.72,734
7030,7030,1.1,Premium,G,VS2,61.2,62.0,6.64,6.6,4.05,6653
7031,7031,0.41,Ideal,D,VS1,61.2,57.0,4.77,4.81,2.93,1018
7032,7032,1.01,Good,D,SI2,63.6,56.0,6.38,6.33,4.04,4805
7033,7033,0.31,Ideal,F,VVS2,61.6,55.0,4.35,4.38,2.69,917
7034,7034,0.4,Ideal,G,SI1,62.0,55.0,4.72,4.76,2.94,692
7035,7035,0.32,Premium,F,VS2,59.4,58.0,4.44,4.48,2.65,645
7036,7036,1.01,Fair,E,SI1,65.6,59.0,6.22,6.18,4.07,4106
7037,7037,0.7,Very Good,F,SI2,62.9,56.0,5.68,5.71,3.58,2131
7038,7038,1.64,Ideal,F,SI2,61.4,57.0,7.55,7.59,4.65,10733
7039,7039,0.51,Premium,G,VVS1,60.1,56.0,5.35,5.16,3.16,2111
7040,7040,0.5,Premium,E,VS2,61.3,59.0,5.1,5.05,3.11,1746
7041,7041,0.51,Premium,I,SI1,61.3,58.0,5.16,5.11,3.15,1084
7042,7042,0.3,Premium,G,SI1,61.0,57.0,4.34,4.31,2.64,574
7043,7043,0.3,Ideal,G,VVS2,62.7,57.0,4.26,4.32,2.69,684
7044,7044,0.53,Very Good,F,VS2,62.7,57.0,5.1,5.14,3.21,1592
7045,7045,0.31,Ideal,D,VS2,62.2,57.0,4.34,4.31,2.69,942
7046,7046,1.3,Premium,J,SI1,61.5,58.0,7.02,6.97,4.3,5176
7047,7047,1.5,Very Good,G,SI1,60.1,61.0,7.28,7.4,4.41,10019
7048,7048,0.52,Premium,F,SI2,61.7,58.0,5.23,5.18,3.15,1073
7049,7049,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,851
7050,7050,1.22,Ideal,H,VS1,62.3,55.0,6.8,6.84,4.25,7418
7051,7051,1.55,Premium,H,VS2,60.4,60.0,7.39,7.44,4.48,11048
7052,7052,0.9,Very Good,G,SI1,63.6,57.0,6.07,6.13,3.88,3718
7053,7053,0.52,Ideal,I,SI1,61.8,54.0,5.17,5.19,3.2,950
7054,7054,0.9,Good,D,SI1,63.8,58.0,6.13,6.09,3.9,4120
7055,7055,0.63,Very Good,D,SI1,62.8,57.0,5.46,5.49,3.44,1939
7056,7056,0.54,Ideal,G,VVS2,61.9,55.0,5.2,5.3,3.25,1927
7057,7057,1.04,Premium,D,SI2,58.3,58.0,6.67,6.63,3.88,3780
7058,7058,0.9,Premium,G,VS2,61.5,60.0,6.16,6.13,3.78,4309
7059,7059,0.73,Ideal,D,VS2,61.6,56.0,5.78,5.82,3.57,3464
7060,7060,0.4,Ideal,G,VS1,62.4,57.0,4.74,4.72,2.95,1125
7061,7061,0.73,Ideal,G,IF,62.3,56.0,5.72,5.78,3.58,4142
7062,7062,0.3,Premium,G,VVS2,62.0,58.0,4.29,4.26,2.65,878
7063,7063,0.9,Premium,H,VS2,61.7,59.0,6.13,6.19,3.8,4266
7064,7064,1.07,Ideal,H,VS1,60.2,59.0,6.66,6.69,4.02,6479
7065,7065,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1744
7066,7066,1.64,Premium,G,VS2,62.4,58.0,7.52,7.49,4.68,14330
7067,7067,0.5,Premium,F,SI1,59.6,60.0,5.15,5.12,3.06,1378
7068,7068,1.09,Very Good,G,VS1,62.5,59.0,6.54,6.57,4.1,6827
7069,7069,1.19,Very Good,H,VS1,62.4,59.0,6.73,6.79,4.22,7147
7070,7070,0.52,Premium,H,VVS2,61.1,59.0,5.21,5.17,3.17,2246
7071,7071,1.3,Very Good,H,SI1,62.3,58.0,6.97,7.03,4.36,6758
7072,7072,1.02,Very Good,D,VS2,63.9,59.0,6.29,6.33,4.03,6447
7073,7073,0.33,Premium,H,IF,62.9,58.0,4.43,4.38,2.77,1010
7074,7074,0.9,Ideal,E,SI2,61.8,56.0,6.18,6.22,3.83,4770
7075,7075,0.41,Very Good,G,VS1,60.6,56.0,4.83,4.87,2.94,976
7076,7076,0.7,Very Good,E,SI1,61.7,62.0,5.64,5.68,3.49,2569
7077,7077,0.35,Ideal,D,VS2,61.6,56.0,4.56,4.53,2.8,1063
7078,7078,0.56,Ideal,E,VS2,61.1,57.0,5.37,5.33,3.27,2066
7079,7079,0.51,Premium,H,VS1,62.5,58.0,5.12,5.09,3.19,1443
7080,7080,0.33,Ideal,G,VVS1,61.8,55.0,4.42,4.45,2.74,868
7081,7081,0.54,Ideal,D,VVS2,61.5,55.0,5.25,5.29,3.24,2848
7082,7082,0.7,Very Good,F,SI1,62.5,59.0,5.66,5.54,3.5,2672
7083,7083,0.28,Premium,G,VVS2,60.2,60.0,4.26,4.24,2.56,646
7084,7084,0.71,Good,I,VS1,64.2,56.0,5.62,5.66,3.62,2161
7085,7085,1.5,Very Good,J,VVS2,62.9,58.0,7.25,7.31,4.58,8622
7086,7086,0.43,Ideal,F,VVS2,61.9,56.0,4.82,4.84,2.99,1169
7087,7087,0.33,Ideal,F,VVS1,61.8,57.0,4.43,4.47,2.75,955
7088,7088,1.01,Premium,I,SI2,60.5,61.0,6.47,6.42,3.9,3761
7089,7089,0.34,Ideal,E,IF,62.0,56.0,4.5,4.47,2.78,1243
7090,7090,0.77,Premium,E,SI1,62.9,59.0,5.84,5.79,3.66,2846
7091,7091,0.51,Very Good,H,VS1,60.7,56.0,5.18,5.21,3.16,1628
7092,7092,1.01,Good,G,SI1,63.5,60.0,6.3,6.33,4.01,4588
7093,7093,0.9,Very Good,J,VVS1,60.4,60.0,6.23,6.28,3.78,3746
7094,7094,0.32,Ideal,D,VS1,62.2,54.0,4.41,4.43,2.75,790
7095,7095,1.55,Good,H,VS2,61.0,61.0,7.42,7.47,4.54,11364
7096,7096,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15913
7097,7097,0.64,Premium,E,VVS2,62.1,58.0,5.56,5.51,3.44,2870
7098,7098,1.0,Ideal,G,SI1,63.0,55.0,6.42,6.41,4.04,5096
7099,7099,0.3,Ideal,E,VVS2,62.0,56.0,4.3,4.34,2.68,742
7100,7100,1.05,Very Good,H,VS1,63.4,57.0,6.48,6.45,4.1,4969
7101,7101,1.01,Very Good,E,VVS2,63.4,57.0,6.45,6.33,4.05,8797
7102,7102,0.52,Premium,F,VS2,62.2,58.0,5.17,5.12,3.2,1720
7103,7103,1.11,Ideal,E,SI2,60.6,56.0,6.76,6.78,4.1,5962
7104,7104,1.11,Very Good,I,SI2,62.5,58.0,6.59,6.65,4.14,4442
7105,7105,0.4,Ideal,E,VS2,61.1,56.0,4.77,4.75,2.91,975
7106,7106,0.33,Ideal,F,VVS1,61.4,55.0,4.47,4.52,2.76,893
7107,7107,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,1013
7108,7108,0.52,Ideal,G,VVS2,62.1,57.0,5.15,5.13,3.19,1932
7109,7109,0.34,Very Good,H,VVS2,63.1,57.0,4.41,4.49,2.81,674
7110,7110,1.61,Good,H,SI2,63.8,62.0,7.35,7.38,4.7,9005
7111,7111,0.31,Premium,H,VS1,62.6,60.0,4.32,4.3,2.7,698
7112,7112,0.91,Ideal,J,VS1,60.7,57.0,6.23,6.26,3.79,3267
7113,7113,1.7,Very Good,G,VS2,63.1,57.0,7.53,7.62,4.78,15937
7114,7114,0.32,Premium,G,VS2,62.6,58.0,4.39,4.37,2.74,720
7115,7115,1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,4935
7116,7116,0.33,Ideal,D,VS2,62.3,57.0,4.41,4.45,2.76,781
7117,7117,0.35,Ideal,D,VVS1,61.5,57.0,4.55,4.52,2.79,1247
7118,7118,1.0,Good,F,SI2,61.8,58.0,6.43,6.48,3.99,4053
7119,7119,0.4,Very Good,G,SI1,59.2,61.0,4.78,4.81,2.84,702
7120,7120,0.3,Ideal,H,SI2,60.0,56.0,4.41,4.43,2.65,408
7121,7121,0.72,Ideal,H,VVS1,62.2,56.0,5.72,5.75,3.57,2946
7122,7122,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1333
7123,7123,0.45,Ideal,F,SI1,60.8,56.0,4.97,4.93,3.01,930
7124,7124,1.0,Premium,H,VVS1,62.3,60.0,6.36,6.28,3.94,6132
7125,7125,0.79,Premium,E,SI2,61.0,58.0,5.96,5.9,3.62,2868
7126,7126,1.14,Ideal,G,VS1,62.5,56.0,6.69,6.66,4.17,7255
7127,7127,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,4084
7128,7128,0.33,Ideal,G,VS2,62.5,57.0,4.41,4.39,2.75,743
7129,7129,0.26,Ideal,F,VS1,62.1,54.0,4.12,4.13,2.56,618
7130,7130,0.38,Premium,F,VVS1,59.2,58.0,4.76,4.8,2.83,1200
7131,7131,0.41,Ideal,E,SI1,62.4,55.0,4.78,4.74,2.97,969
7132,7132,0.51,Ideal,E,SI2,63.0,56.0,5.14,5.12,3.23,1170
7133,7133,1.01,Very Good,D,SI2,62.9,59.0,6.29,6.37,3.98,4064
7134,7134,1.51,Good,D,I1,57.0,64.0,7.53,7.48,4.28,6088
7135,7135,1.22,Very Good,I,SI2,62.9,56.0,6.79,6.84,4.29,5072
7136,7136,0.5,Very Good,E,SI2,60.6,59.0,5.07,5.12,3.09,1104
7137,7137,0.9,Very Good,I,SI2,61.3,56.0,6.17,6.23,3.8,2800
7138,7138,0.33,Premium,G,VS1,61.9,58.0,4.46,4.43,2.75,854
7139,7139,0.59,Ideal,E,VS2,61.5,56.0,5.42,5.38,3.32,1883
7140,7140,0.28,Very Good,E,VVS1,59.6,59.0,4.3,4.33,2.57,642
7141,7141,1.34,Ideal,J,VS1,62.0,57.0,7.04,7.12,4.39,5748
7142,7142,0.41,Very Good,D,SI1,59.2,62.0,4.82,4.85,2.86,738
7143,7143,1.51,Ideal,H,VS1,61.2,58.0,7.36,7.42,4.52,10186
7144,7144,0.4,Ideal,F,VVS1,61.5,56.0,4.73,4.77,2.92,1128
7145,7145,0.32,Ideal,D,SI1,62.6,55.0,4.39,4.36,2.74,756
7146,7146,1.51,Ideal,G,VS2,59.8,57.0,7.48,7.53,4.48,13214
7147,7147,0.71,Premium,F,VS2,62.1,58.0,5.67,5.7,3.53,2777
7148,7148,0.83,Ideal,D,SI2,62.0,55.0,6.02,6.05,3.74,3774
7149,7149,1.02,Premium,D,SI2,62.1,57.0,6.41,6.37,3.97,4381
7150,7150,0.52,Ideal,E,VS2,61.9,56.0,5.16,5.12,3.18,1815
7151,7151,0.7,Premium,F,SI1,61.6,60.0,5.68,5.72,3.51,2470
7152,7152,0.82,Very Good,G,VS2,59.8,56.0,6.13,6.18,3.68,3535
7153,7153,0.4,Fair,G,VS2,64.6,55.0,4.62,4.64,2.99,722
7154,7154,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,446
7155,7155,0.38,Ideal,H,VS1,60.6,57.0,4.73,4.7,2.85,1117
7156,7156,1.0,Ideal,H,I1,61.3,57.0,6.44,6.41,3.94,3136
7157,7157,1.7,Good,F,VS1,57.6,63.0,7.86,7.81,4.51,17330
7158,7158,1.2,Very Good,G,SI2,60.2,63.0,6.81,6.84,4.11,5474
7159,7159,0.32,Very Good,H,VS1,63.0,57.0,4.37,4.39,2.76,561
7160,7160,1.59,Very Good,D,SI2,59.9,59.0,7.6,7.52,4.53,10685
7161,7161,0.5,Premium,G,VS1,60.8,60.0,5.16,5.14,3.13,1629
