,carat,cut,color,clarity,depth,table,x,y,z,price
33223,1.52,Ideal,D,VS2,62.3,56.0,7.41,7.32,4.59,15252
33224,0.31,Premium,E,SI1,62.3,56.0,4.4,4.37,2.73,698
33225,0.71,Very Good,I,SI1,62.0,56.0,5.69,5.72,3.54,2098
33226,0.74,Ideal,F,VS1,62.0,57.0,5.81,5.78,3.6,3593
33227,0.57,Good,F,VS1,58.3,61.0,5.49,5.54,3.21,1741
33228,1.04,Good,J,SI1,64.2,58.0,6.42,6.34,4.1,3407
33229,0.54,Ideal,G,VS1,62.0,56.0,5.21,5.24,3.24,1754
33230,0.9,Ideal,G,SI2,62.4,56.0,6.14,6.19,3.85,3500
33231,1.52,Very Good,J,VS2,63.1,61.0,7.23,7.19,4.55,7109
33232,0.3,Very Good,E,VS2,62.8,59.0,4.24,4.26,2.67,658
33233,0.3,Very Good,I,VS1,62.9,58.0,4.26,4.29,2.69,473
33234,0.38,Good,E,VVS1,62.4,64.0,4.59,4.61,2.87,904
33235,0.31,Very Good,G,VS1,61.6,56.0,4.35,4.38,2.69,640
33236,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.48,2.76,984
33237,0.33,Ideal,D,VS2,61.1,56.0,4.5,4.54,2.76,822
33238,0.77,Premium,E,SI2,59.8,56.0,6.01,5.96,3.58,2723
33239,1.5,Ideal,I,SI2,60.6,59.0,7.37,7.48,4.5,7253
33240,0.58,Ideal,F,VS1,61.9,54.0,5.37,5.33,3.31,1865
33241,0.3,Ideal,E,VS2,62.1,55.0,4.32,4.35,2.69,621
33242,0.54,Ideal,F,VS2,63.0,57.0,5.22,5.18,3.28,1837
33243,0.54,Ideal,G,VS1,61.8,56.0,5.21,5.26,3.24,1724
33244,1.0,Very Good,H,VS2,62.9,57.0,6.31,6.35,3.98,5121
33245,0.26,Very Good,E,VVS1,63.4,59.0,4.0,4.04,2.55,554
33246,1.51,Premium,I,SI2,62.7,55.0,7.37,7.28,4.59,7766
33247,0.34,Ideal,D,SI1,62.8,55.0,4.5,4.45,2.81,803
33248,0.53,Very Good,G,VS1,60.1,58.0,5.27,5.32,3.18,1721
33249,1.2,Premium,H,SI1,59.5,58.0,7.02,6.97,4.16,6588
33250,1.0,Good,J,SI1,61.7,62.0,6.37,6.4,3.94,3690
33251,0.3,Very Good,F,VS2,62.8,58.0,4.25,4.28,2.68,605
33252,1.04,Premium,H,SI2,61.5,59.0,6.54,6.51,4.01,4368
33253,0.32,Premium,E,SI1,61.9,59.0,4.39,4.36,2.71,720
33254,2.01,Ideal,J,SI1,62.7,56.0,8.08,8.03,5.05,12209
33255,0.75,Ideal,G,SI1,62.2,55.0,5.87,5.8,3.63,2760
33256,0.73,Ideal,H,VS2,62.5,58.0,5.71,5.75,3.58,2752
33257,0.34,Ideal,J,VS1,61.9,55.0,4.5,4.54,2.8,413
33258,1.21,Premium,E,VVS2,61.9,58.0,6.84,6.79,4.22,11395
33259,1.11,Good,D,SI2,60.1,63.0,6.68,6.7,4.02,4877
33260,0.41,Premium,H,SI1,62.6,59.0,4.77,4.72,2.97,876
33261,1.0,Ideal,D,SI2,62.7,58.0,6.34,6.39,3.99,5246
33262,0.77,Fair,I,VS1,65.1,57.0,5.65,5.77,3.72,2184
33263,0.7,Very Good,G,VS2,63.5,57.0,5.68,5.66,3.6,2331
33264,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,1947
33265,1.5,Very Good,E,SI2,62.7,56.0,7.33,7.38,4.61,8827
33266,0.31,Ideal,G,VS2,61.4,57.0,4.37,4.33,2.67,698
33267,1.11,Premium,H,SI2,61.9,59.0,6.6,6.56,4.07,4973
33268,0.58,Very Good,H,SI1,62.1,55.0,5.35,5.38,3.33,1239
33269,1.8,Ideal,F,SI1,61.9,56.0,7.78,7.87,4.84,14814
33270,1.07,Premium,I,VS2,60.7,58.0,6.62,6.66,4.03,4491
33271,1.2,Premium,H,SI1,60.8,60.0,6.87,6.79,4.15,5822
33272,0.4,Very Good,F,SI1,62.7,57.0,4.68,4.7,2.94,737
33273,0.62,Good,G,VS1,62.5,60.8,5.37,5.47,3.39,1893
33274,0.52,Very Good,I,VS1,61.4,57.0,5.17,5.19,3.18,1282
33275,1.0,Ideal,J,VS2,62.4,54.0,6.4,6.46,4.01,4539
33276,0.24,Ideal,G,VS1,61.8,56.0,3.99,4.04,2.48,442
33277,1.2,Very Good,G,SI1,62.8,57.0,6.68,6.73,4.21,6526
33278,0.3,Very Good,H,VVS1,62.5,59.0,4.26,4.29,2.67,684
33279,0.5,Fair,H,VS1,66.5,60.0,4.93,4.85,3.25,1155
33280,0.39,Ideal,D,VS1,61.8,54.0,4.69,4.73,2.91,988
33281,1.7,Premium,I,VS2,61.7,59.0,7.68,7.63,4.72,11360
33282,1.0,Fair,D,SI2,65.2,56.0,6.27,6.21,4.07,3634
33283,1.72,Good,G,SI2,62.8,59.3,7.55,7.62,4.76,10084
33284,0.97,Ideal,F,SI1,61.7,56.0,6.37,6.32,3.92,3884
33285,0.9,Fair,F,VS2,64.7,54.0,6.09,6.03,3.92,3931
33286,0.93,Premium,H,SI2,63.0,59.0,6.16,6.11,3.86,3437
33287,0.31,Premium,F,VS2,59.4,58.0,4.45,4.37,2.62,749
33288,1.01,Premium,F,VS1,62.6,58.0,6.37,6.48,4.02,6066
33289,1.04,Good,J,SI2,63.8,56.0,6.36,6.32,4.05,3204
33290,0.5,Good,E,VS2,63.4,59.0,5.03,5.06,3.2,1407
33291,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,961
33292,0.3,Premium,I,VS1,58.8,61.0,4.43,4.38,2.59,608
33293,1.5,Very Good,H,VVS2,62.9,59.0,7.26,7.31,4.58,11748
33294,1.03,Premium,D,SI1,60.5,61.0,6.47,6.43,3.9,5410
33295,1.5,Good,E,SI1,64.2,55.0,7.22,7.17,4.62,12870
33296,2.14,Very Good,D,SI2,60.3,60.0,8.31,8.43,5.05,18526
33297,0.4,Premium,E,VS1,60.3,58.0,4.82,4.8,2.9,1125
33298,0.32,Ideal,E,VS2,61.5,55.0,4.38,4.43,2.71,702
33299,2.01,Ideal,I,VS2,64.8,55.0,7.91,7.87,5.12,15729
33300,0.79,Very Good,H,SI1,63.4,57.0,5.86,5.9,3.73,2649
33301,0.23,Ideal,H,VS2,62.3,53.0,3.96,3.99,2.48,512
33302,0.3,Premium,E,VS2,61.6,58.0,4.31,4.33,2.66,658
33303,1.33,Ideal,D,VS2,62.8,56.0,7.08,7.03,4.43,11409
33304,0.81,Ideal,F,VS1,61.5,55.0,6.01,5.96,3.68,3933
33305,0.5,Premium,E,VS2,60.7,59.0,5.13,5.11,3.11,1699
33306,0.57,Very Good,F,VVS2,60.7,58.0,5.32,5.35,3.24,2351
33307,0.3,Very Good,G,SI1,60.1,58.0,4.31,4.34,2.6,413
33308,0.78,Ideal,F,VS2,60.4,58.0,6.0,5.95,3.61,3531
33309,1.21,Premium,G,VS1,59.5,58.0,7.01,6.97,4.16,8456
33310,0.3,Ideal,E,VS2,61.5,55.0,4.29,4.33,2.65,658
33311,0.7,Premium,J,SI1,61.3,59.0,5.73,5.75,3.52,1735
33312,0.31,Very Good,E,IF,60.6,60.0,4.4,4.44,2.68,944
33313,0.52,Ideal,G,VS2,61.3,56.0,5.18,5.21,3.18,1737
33314,0.31,Ideal,G,SI1,61.2,55.0,4.37,4.39,2.68,446
33315,0.4,Premium,E,SI2,61.4,59.0,4.7,4.75,2.9,666
33316,1.02,Ideal,D,SI1,61.2,56.0,6.51,6.56,4.0,6040
33317,0.29,Ideal,G,VVS2,61.4,57.0,4.27,4.3,2.63,607
33318,0.48,Ideal,F,IF,62.0,54.0,5.0,5.05,3.11,2059
33319,0.36,Ideal,H,SI1,61.5,57.0,4.57,4.6,2.82,505
33320,1.05,Good,E,I1,64.1,58.0,6.46,6.32,4.09,2066
33321,0.78,Good,D,SI1,60.1,61.0,5.92,5.89,3.55,3253
33322,0.3,Premium,F,VS1,59.8,60.0,4.39,4.31,2.6,799
33323,0.9,Good,E,SI1,63.8,61.0,6.05,6.08,3.87,3391
33324,0.52,Very Good,F,VS2,61.1,56.0,5.21,5.24,3.19,1591
33325,0.3,Very Good,F,VS1,61.9,59.0,4.26,4.3,2.65,658
33326,0.34,Ideal,E,VS1,61.2,57.0,4.51,4.45,2.74,1033
33327,0.99,Good,F,SI2,63.3,54.0,6.36,6.43,4.05,4052
33328,0.72,Ideal,F,VS1,60.7,57.0,5.79,5.87,3.54,3759
33329,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,4719
33330,1.0,Premium,E,SI1,62.6,60.0,6.35,6.3,3.97,5544
33331,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,919
33332,0.33,Ideal,G,IF,61.6,56.0,4.48,4.45,2.75,1052
33333,0.36,Premium,F,VS1,61.8,58.0,4.56,4.53,2.81,1080
33334,1.51,Premium,H,VS2,61.2,59.0,7.4,7.38,4.52,7534
33335,0.23,Very Good,D,VS2,63.1,58.0,3.91,3.95,2.48,402
33336,0.26,Very Good,F,VVS2,60.0,59.0,4.11,4.15,2.48,597
33337,0.31,Premium,G,SI1,61.4,58.0,4.35,4.31,2.66,593
33338,0.41,Ideal,D,VS1,62.6,55.0,4.75,4.77,2.98,1019
33339,1.51,Premium,I,SI2,61.2,62.0,7.28,7.19,4.43,5682
33340,1.23,Premium,F,VS2,59.6,58.0,6.94,7.02,4.16,8855
33341,1.04,Premium,G,SI1,60.9,59.0,6.57,6.53,3.99,5017
33342,0.7,Premium,E,VS2,63.0,60.0,5.64,5.6,3.54,2818
33343,1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,4234
33344,0.74,Premium,E,VS1,60.9,62.0,5.83,5.8,3.54,2999
33345,0.55,Ideal,F,VS1,61.6,57.0,5.23,5.29,3.24,1881
33346,0.57,Ideal,F,VS1,61.9,55.0,5.34,5.32,3.3,2189
33347,1.06,Ideal,G,SI1,62.0,56.0,6.55,6.52,4.05,5253
33348,0.51,Ideal,E,VS1,61.5,56.0,5.16,5.11,3.16,1851
33349,0.3,Ideal,G,SI1,62.3,56.0,4.29,4.32,2.68,432
33350,0.55,Ideal,E,SI1,62.1,55.0,5.26,5.21,3.25,1668
33351,0.43,Very Good,F,VS2,61.0,57.0,4.84,4.87,2.96,905
33352,0.7,Very Good,E,SI1,62.5,59.0,5.66,5.7,3.55,2617
33353,0.42,Premium,G,VS2,60.1,61.0,4.86,4.79,2.9,1087
33354,0.34,Ideal,G,VS2,62.1,55.0,4.49,4.46,2.78,765
33355,1.11,Premium,E,SI1,61.3,58.0,6.66,6.61,4.07,5908
33356,2.14,Premium,H,SI2,62.0,60.0,8.27,8.19,5.1,16723
33357,0.33,Very Good,F,IF,60.3,58.0,4.49,4.46,2.7,1014
33358,0.31,Premium,F,VS2,59.4,58.0,4.37,4.45,2.62,583
33359,1.63,Ideal,I,VS2,61.8,56.0,7.56,7.59,4.68,11963
33360,1.52,Premium,F,VS2,59.4,60.0,7.61,7.5,4.49,13530
33361,0.4,Good,F,VS1,63.0,62.0,4.65,4.68,2.94,883
33362,0.43,Ideal,J,VS1,62.1,55.0,4.84,4.86,3.01,679
33363,0.69,Very Good,G,VVS2,63.8,53.7,5.6,5.72,3.61,2553
33364,1.09,Good,D,VS1,63.9,57.0,6.57,6.49,4.17,7493
33365,0.33,Premium,H,VS2,62.4,58.0,4.42,4.39,2.75,668
33366,1.17,Ideal,F,VVS2,61.9,54.0,6.76,6.82,4.2,10351
33367,1.0,Very Good,E,SI2,59.6,62.0,6.45,6.51,3.86,4685
33368,1.5,Ideal,G,SI1,62.8,54.0,7.31,7.29,4.58,11572
33369,0.41,Ideal,I,VVS1,62.0,54.5,4.77,4.8,2.97,891
33370,0.7,Good,H,VS2,59.1,65.0,5.85,5.75,3.43,2352
33371,1.13,Very Good,F,SI1,60.6,60.0,6.67,6.76,4.07,5481
33372,0.7,Premium,E,SI1,60.0,59.0,5.79,5.75,3.46,2777
33373,0.31,Premium,G,VVS2,61.8,58.0,4.36,4.32,2.68,907
33374,0.5,Very Good,G,SI1,60.8,63.0,5.08,5.11,3.1,1171
33375,0.33,Ideal,F,VVS1,62.5,54.0,4.43,4.46,2.78,880
33376,1.51,Premium,G,SI1,62.6,58.0,7.3,7.27,4.56,11255
33377,1.01,Premium,E,VS2,62.2,58.0,6.41,6.36,3.97,6968
33378,0.7,Good,D,VS1,60.4,62.0,5.73,5.76,3.47,3463
33379,0.25,Very Good,D,VS1,60.0,63.0,4.05,4.08,2.44,388
33380,1.0,Premium,D,SI2,62.0,60.0,6.38,6.3,3.93,3634
33381,0.97,Good,J,VS2,64.3,58.0,6.25,6.22,4.01,3129
33382,0.91,Premium,G,SI1,58.0,59.0,6.45,6.38,3.72,3392
33383,1.51,Good,D,SI2,61.7,65.0,7.38,7.31,4.53,7519
33384,0.31,Ideal,E,VVS1,61.3,56.0,4.39,4.43,2.7,1064
33385,0.92,Very Good,G,SI1,61.5,60.0,6.19,6.26,3.83,3817
33386,0.52,Ideal,G,VS2,62.0,55.0,5.19,5.13,3.2,1577
33387,1.01,Premium,D,VS1,61.8,54.0,6.44,6.38,3.96,8201
33388,0.9,Good,E,SI1,63.9,55.0,6.08,6.13,3.9,4463
33389,1.51,Premium,F,SI1,62.2,58.0,7.32,7.27,4.54,11374
33390,1.57,Ideal,G,VS1,61.2,57.0,7.53,7.6,4.63,15301
33391,0.71,Ideal,E,VS2,59.5,57.0,5.86,5.83,3.48,2982
33392,0.92,Ideal,G,VS1,62.0,57.0,6.24,6.28,3.88,5243
33393,0.72,Ideal,H,SI1,61.7,54.0,5.77,5.81,3.57,2359
33394,1.54,Premium,J,VVS2,61.1,59.0,7.45,7.4,4.54,8652
33395,1.08,Very Good,F,SI2,63.4,55.0,6.53,6.5,4.13,3847
33396,0.3,Ideal,I,VVS1,61.3,57.0,4.31,4.34,2.65,552
33397,0.32,Ideal,I,VVS1,62.2,53.0,4.42,4.45,2.76,575
33398,0.71,Very Good,F,VS2,62.2,56.0,5.7,5.72,3.55,2662
33399,1.0,Premium,E,SI1,61.9,62.0,6.4,6.34,3.94,4953
33400,0.7,Good,H,VVS1,62.7,56.0,5.6,5.66,3.53,2877
33401,2.0,Fair,I,SI2,65.9,57.0,7.96,7.79,5.19,10833
33402,2.1,Premium,J,VVS1,61.3,58.0,8.29,8.24,5.07,17606
33403,0.7,Ideal,H,VVS1,60.2,57.0,5.78,5.82,3.49,3175
33404,0.46,Ideal,G,VVS1,62.2,57.0,4.93,4.98,3.08,1393
33405,0.32,Ideal,F,SI1,60.6,57.0,4.45,4.49,2.71,604
33406,1.86,Premium,G,SI2,62.8,58.0,7.83,7.75,4.89,13420
33407,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,530
33408,0.61,Good,H,VVS2,60.3,60.5,5.44,5.48,3.29,1821
33409,1.2,Very Good,H,VS2,62.5,59.0,6.76,6.72,4.21,6870
33410,0.43,Good,D,SI2,63.4,57.0,4.78,4.81,3.04,669
33411,1.05,Ideal,G,SI2,61.8,57.0,6.51,6.57,4.04,4608
33412,2.0,Very Good,G,SI1,63.0,55.0,7.96,8.1,5.06,17724
33413,1.56,Ideal,F,SI2,61.2,55.0,7.47,7.57,4.6,10571
33414,0.32,Premium,G,VS2,62.0,58.0,4.38,4.33,2.7,720
33415,0.7,Good,D,SI2,59.2,60.0,5.75,5.78,3.41,2382
33416,1.01,Ideal,F,VVS1,60.5,60.0,6.45,6.47,3.91,10197
33417,0.3,Ideal,G,VS2,61.8,56.0,4.29,4.32,2.66,507
33418,0.5,Good,F,VS2,65.3,57.0,4.93,4.97,3.23,1339
33419,1.2,Very Good,J,SI1,63.1,61.0,6.66,6.58,4.18,4476
33420,1.5,Ideal,E,SI1,61.9,57.0,7.37,7.31,4.54,9828
33421,0.35,Premium,H,SI1,62.4,58.0,4.54,4.47,2.81,647
33422,0.3,Premium,G,VVS1,60.6,61.0,4.35,4.33,2.63,1013
33423,0.51,Very Good,G,VVS2,62.9,57.0,5.09,5.12,3.21,1875
33424,1.04,Premium,I,SI2,61.3,59.0,6.5,6.46,3.97,4141
33425,0.71,Very Good,J,SI1,59.1,61.0,5.82,5.85,3.45,1861
33426,3.01,Good,H,SI2,57.6,64.0,9.44,9.38,5.42,18593
33427,2.24,Premium,J,SI2,62.2,59.0,8.37,8.33,5.19,13827
33428,1.02,Ideal,H,SI1,60.9,57.0,6.51,6.55,3.98,5522
33429,0.71,Good,I,VS1,64.2,57.0,5.62,5.57,3.59,2007
33430,1.0,Premium,F,SI1,60.8,59.0,6.44,6.38,3.9,4234
33431,0.41,Premium,E,SI1,60.5,61.0,4.8,4.78,2.9,969
33432,0.71,Ideal,J,SI1,61.0,57.0,5.78,5.8,3.53,1713
33433,1.5,Good,H,VS2,63.6,58.0,7.27,7.22,4.61,10478
33434,1.56,Very Good,I,SI1,62.9,58.0,7.31,7.35,4.61,7584
33435,0.6,Good,E,SI1,62.7,60.1,5.31,5.36,3.35,1863
33436,1.09,Premium,D,SI2,62.8,56.0,6.49,6.45,4.06,4538
33437,0.4,Very Good,F,VVS2,62.0,56.0,4.71,4.74,2.93,1049
33438,0.56,Ideal,E,VS2,61.6,57.0,5.3,5.32,3.27,1625
33439,0.42,Ideal,G,VVS1,61.2,57.0,4.78,4.82,2.94,1179
33440,0.57,Very Good,H,VVS2,62.2,56.0,5.32,5.35,3.31,1726
33441,0.3,Ideal,E,VVS1,61.2,57.0,4.36,4.33,2.66,956
33442,0.78,Ideal,H,SI1,61.1,57.0,5.9,5.94,3.62,2616
33443,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,1667
33444,0.5,Ideal,E,VS2,62.2,54.0,5.11,5.08,3.17,1746
33445,0.36,Very Good,H,VS2,63.5,54.0,4.59,4.55,2.9,729
33446,0.72,Ideal,E,VS1,62.5,57.0,5.73,5.76,3.59,3465
33447,0.61,Very Good,D,VS2,61.5,57.0,5.45,5.48,3.36,2266
33448,1.01,Very Good,J,SI1,61.3,57.0,6.45,6.5,3.97,4153
33449,1.01,Good,G,VS2,63.2,64.0,6.34,6.28,3.99,5538
33450,0.47,Ideal,F,VVS1,61.6,56.0,5.0,5.02,3.09,2113
33451,0.4,Very Good,G,SI1,62.7,59.0,4.67,4.71,2.94,702
33452,0.44,Ideal,G,VVS2,61.8,56.0,4.94,4.9,3.04,1155
33453,1.75,Ideal,G,SI2,61.6,54.8,7.73,7.78,4.78,11576
33454,1.18,Good,D,SI2,60.7,63.0,6.77,6.81,4.12,5168
33455,0.3,Premium,G,VS1,61.3,58.0,4.33,4.29,2.64,776
33456,0.3,Premium,G,SI2,58.1,61.0,4.47,4.41,2.58,506
33457,0.76,Premium,E,SI1,60.4,58.0,5.92,5.94,3.58,2789
33458,0.51,Ideal,E,VVS2,62.8,56.0,5.13,5.15,3.23,2211
33459,0.37,Ideal,E,SI1,61.4,56.0,4.65,4.6,2.84,777
33460,0.58,Ideal,I,VS2,62.0,54.0,5.35,5.39,3.33,1279
33461,0.32,Premium,D,VVS2,61.5,60.0,4.41,4.37,2.7,990
33462,0.83,Ideal,F,SI1,62.1,57.0,6.0,6.02,3.73,3010
33463,0.71,Ideal,F,SI1,61.5,56.0,5.76,5.69,3.52,2633
33464,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,501
33465,0.57,Very Good,E,VS2,62.1,59.0,5.29,5.27,3.28,1807
33466,0.51,Ideal,F,VS2,62.8,57.0,5.1,5.06,3.19,1619
33467,0.41,Premium,D,SI2,59.9,60.0,4.8,4.78,2.87,795
33468,0.71,Ideal,H,SI2,62.7,55.0,5.68,5.64,3.56,2317
33469,1.03,Very Good,D,SI2,60.9,57.0,6.53,6.55,3.98,4545
33470,0.3,Ideal,E,VVS1,59.5,60.0,4.36,4.38,2.6,826
33471,1.01,Premium,G,VS1,60.9,58.0,6.47,6.43,3.93,6882
33472,1.47,Fair,H,I1,66.7,59.0,6.98,6.94,4.64,4898
33473,0.41,Very Good,D,SI1,63.2,57.0,4.77,4.73,3.0,947
33474,0.9,Premium,G,VS1,62.7,58.0,6.06,6.15,3.83,4661
33475,0.7,Good,G,SI1,64.0,55.0,5.62,5.59,3.59,2016
33476,0.7,Premium,E,SI1,60.0,62.0,5.79,5.75,3.46,2444
33477,1.01,Very Good,E,SI2,63.1,61.0,6.34,6.27,3.98,4118
33478,0.4,Ideal,F,VVS2,62.4,57.0,4.69,4.73,2.94,1088
33479,0.31,Ideal,G,VVS1,62.1,53.0,4.36,4.4,2.72,789
33480,1.7,Premium,G,VS2,59.0,58.0,7.8,7.85,4.62,15797
33481,0.51,Very Good,D,SI1,59.4,59.0,5.18,5.22,3.09,1420
33482,0.43,Ideal,G,VVS1,60.5,57.0,4.86,4.92,2.96,1207
33483,1.27,Premium,J,VS1,62.6,59.0,6.92,6.88,4.32,5618
33484,0.9,Ideal,D,SI1,61.3,58.0,6.16,6.21,3.79,4661
33485,0.91,Very Good,F,SI1,63.1,60.0,6.13,6.17,3.88,4188
33486,0.51,Ideal,D,VS2,61.8,55.0,5.16,5.1,3.17,1882
33487,0.5,Very Good,E,VS2,62.9,56.0,5.06,5.11,3.2,1584
33488,0.72,Very Good,F,VVS2,63.4,56.0,5.68,5.71,3.61,3338
33489,1.27,Ideal,J,SI2,61.2,55.7,6.95,6.99,4.27,4931
33490,2.0,Good,I,SI1,63.0,61.0,7.93,7.97,5.01,15072
33491,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,1148
33492,0.3,Ideal,G,VS1,62.5,57.0,4.29,4.32,2.69,605
33493,1.12,Very Good,F,VS2,62.0,58.0,6.63,6.69,4.13,6925
33494,0.51,Ideal,F,VS2,62.9,55.0,5.12,5.08,3.21,1687
33495,0.51,Premium,F,SI2,58.1,59.0,5.26,5.24,3.05,1052
33496,0.51,Very Good,J,VS2,63.1,56.0,5.13,5.1,3.23,1080
33497,0.45,Premium,I,SI1,60.3,59.0,4.99,4.93,2.99,941
33498,0.7,Very Good,J,SI2,61.7,59.0,5.64,5.67,3.49,1788
33499,0.38,Ideal,F,VS2,62.2,57.0,4.63,4.6,2.87,1026
33500,0.75,Fair,J,VS2,59.1,66.0,5.99,5.82,3.49,1944
33501,0.7,Ideal,I,VS2,62.4,56.0,5.71,5.66,3.55,2056
33502,1.05,Premium,G,SI1,62.1,60.0,6.48,6.44,4.01,4857
33503,0.31,Ideal,G,VVS1,61.4,56.0,4.34,4.37,2.68,772
33504,0.23,Very Good,E,VVS2,63.7,55.0,3.87,3.89,2.47,485
33505,1.23,Good,H,SI1,63.7,59.0,6.76,6.71,4.29,5490
33506,1.24,Ideal,F,SI2,61.7,57.0,6.95,6.88,4.27,5889
33507,1.15,Premium,I,SI2,61.3,57.3,6.71,6.78,4.13,5123
33508,0.3,Ideal,F,IF,61.8,54.0,4.34,4.37,2.69,886
33509,0.52,Premium,D,SI1,59.7,60.0,5.26,5.19,3.12,1399
33510,0.31,Ideal,F,SI1,60.5,57.0,4.4,4.43,2.67,516
33511,0.51,Very Good,G,SI2,63.2,57.0,5.07,5.03,3.19,1100
33512,1.23,Ideal,J,SI2,62.4,58.0,6.79,6.86,4.26,5158
33513,0.52,Ideal,G,VVS1,62.0,55.0,5.15,5.18,3.2,2029
33514,0.31,Very Good,G,VVS1,61.9,55.0,4.36,4.4,2.71,642
33515,1.01,Good,G,SI2,63.7,58.0,6.31,6.35,4.03,3852
33516,0.53,Very Good,E,SI1,59.7,59.0,5.27,5.29,3.15,1415
33517,0.34,Ideal,G,VVS1,61.3,55.0,4.54,4.56,2.79,863
33518,0.27,Very Good,E,SI1,60.6,57.0,4.19,4.25,2.55,646
33519,0.53,Ideal,F,VS1,61.8,56.0,5.2,5.22,3.22,1812
33520,0.36,Ideal,D,SI1,62.7,57.0,4.59,4.54,2.86,851
33521,0.31,Ideal,H,VS1,62.4,55.0,4.33,4.36,2.71,544
33522,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,6400
33523,2.14,Ideal,I,SI2,60.7,57.0,8.34,8.4,5.08,14138
33524,0.3,Very Good,G,VVS2,63.0,57.0,4.28,4.32,2.71,684
33525,0.78,Ideal,D,SI1,62.4,57.0,5.87,5.89,3.67,3035
33526,1.24,Ideal,G,VVS2,61.1,56.0,6.94,6.97,4.25,11601
33527,1.24,Ideal,E,SI1,63.5,55.0,6.86,6.82,4.35,7701
33528,0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,3644
33529,0.31,Ideal,I,IF,60.9,57.0,4.37,4.4,2.67,635
33530,0.56,Very Good,F,VS1,58.2,60.0,5.38,5.41,3.14,1915
33531,0.55,Ideal,G,VS2,60.4,56.0,5.38,5.31,3.23,1854
33532,1.01,Good,G,VS1,63.7,57.0,6.37,6.32,4.04,6618
33533,2.01,Premium,I,SI2,62.1,56.0,8.11,8.06,5.02,14428
33534,0.31,Good,G,VVS2,63.3,57.0,4.28,4.31,2.72,707
33535,1.54,Premium,E,SI1,59.3,60.0,7.58,7.54,4.48,11795
33536,0.4,Very Good,E,IF,62.9,58.0,4.68,4.77,2.97,1207
33537,1.64,Ideal,F,SI2,61.4,57.0,7.59,7.55,4.65,10929
33538,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,612
33539,1.04,Very Good,E,SI2,60.9,59.0,6.58,6.62,4.02,4486
33540,2.01,Premium,I,SI1,60.5,58.0,8.2,8.06,4.92,12829
33541,0.7,Ideal,E,SI1,62.0,56.0,5.68,5.7,3.53,2948
33542,0.22,Premium,D,VS2,59.3,62.0,3.91,3.88,2.31,404
33543,1.15,Ideal,I,VS1,62.1,55.0,6.76,6.67,4.18,5626
33544,0.68,Premium,G,VS2,61.7,57.0,5.67,5.65,3.49,2040
33545,1.56,Premium,G,VS2,61.9,58.0,7.4,7.44,4.59,13178
33546,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,938
33547,0.39,Ideal,G,VVS2,61.7,54.2,4.69,4.75,2.91,952
33548,0.39,Very Good,D,VS2,59.5,57.0,4.79,4.82,2.86,1040
33549,0.3,Ideal,G,VS2,63.0,55.0,4.31,4.29,2.71,675
33550,0.52,Very Good,E,SI2,62.6,58.0,5.05,5.17,3.2,1372
33551,0.7,Fair,G,VVS1,58.8,66.0,5.81,5.9,3.44,2797
33552,0.7,Ideal,E,VS2,61.7,56.0,5.74,5.71,3.53,2979
33553,0.41,Premium,F,VS1,62.4,60.0,4.77,4.71,2.96,1076
33554,0.43,Premium,G,SI1,62.6,59.0,4.82,4.8,3.01,929
33555,0.58,Ideal,F,SI1,60.9,55.0,5.39,5.41,3.29,1569
33556,0.31,Premium,F,VS2,61.3,59.0,4.31,4.34,2.65,625
33557,0.3,Ideal,D,VS2,61.3,56.0,4.32,4.36,2.66,670
33558,1.03,Ideal,G,VS1,63.0,56.0,6.46,6.43,4.06,6659
33559,0.9,Good,I,VS2,63.7,61.0,6.1,6.06,3.87,3246
33560,0.5,Ideal,E,VS2,62.0,56.0,5.1,5.06,3.15,1676
33561,0.3,Ideal,G,VVS1,62.3,55.0,4.29,4.31,2.68,789
33562,2.01,Ideal,E,SI2,62.2,57.0,8.04,8.09,5.02,17688
33563,1.0,Premium,E,VS1,59.1,59.0,6.56,6.51,3.86,8176
33564,0.7,Ideal,G,VS1,60.6,57.0,5.7,5.75,3.47,2512
33565,0.42,Very Good,F,SI2,61.5,59.0,4.81,4.85,2.97,710
33566,0.71,Premium,E,VS2,62.0,61.0,5.71,5.65,3.52,3062
33567,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1109
33568,0.33,Premium,H,VS1,60.2,62.0,4.47,4.44,2.68,743
