,carat,cut,color,clarity,depth,table,x,y,z,price
19979,0.3,Premium,G,VVS2,61.2,59.0,4.35,4.31,2.65,878
19980,1.12,Very Good,G,VVS1,60.9,57.0,6.67,6.72,4.08,8408
19981,0.31,Ideal,D,SI1,61.1,56.0,4.38,4.36,2.67,732
19982,1.08,Premium,E,VS2,59.4,59.0,6.71,6.68,3.98,7548
19983,0.36,Ideal,D,SI1,61.5,56.0,4.56,4.64,2.83,663
19984,2.01,Very Good,H,VS2,63.2,58.0,7.93,8.01,5.04,18507
19985,1.02,Good,H,I1,64.3,63.0,6.28,6.23,4.02,2751
19986,1.24,Ideal,G,VVS2,61.2,56.0,6.88,6.92,4.22,9362
19987,0.32,Ideal,E,VS2,62.1,56.0,4.43,4.4,2.74,900
19988,0.33,Ideal,G,IF,61.6,53.0,4.47,4.43,2.74,1052
19989,0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,367
19990,0.32,Premium,G,SI1,62.6,58.0,4.35,4.31,2.71,612
19991,1.07,Very Good,G,VS1,60.9,55.0,6.6,6.64,4.03,6998
19992,2.18,Premium,H,SI2,59.4,61.0,8.49,8.45,0.0,12631
19993,0.91,Premium,D,SI1,62.8,57.0,6.17,6.12,3.86,4228
19994,0.53,Ideal,F,VVS2,61.0,57.0,5.23,5.26,3.22,2269
19995,0.26,Premium,E,VVS2,61.7,61.0,4.12,4.08,2.53,724
19996,0.41,Ideal,E,VVS1,61.3,55.0,4.8,4.76,2.93,1431
19997,0.51,Premium,G,VVS2,60.9,61.0,5.17,5.11,3.13,2035
19998,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1207
19999,0.32,Ideal,G,IF,61.3,55.0,4.43,4.47,2.73,918
20000,1.04,Very Good,F,VS2,61.0,60.0,6.54,6.48,3.97,6361
20001,0.5,Very Good,F,VS2,60.6,58.0,5.07,5.12,3.09,1436
20002,1.01,Very Good,E,SI2,59.4,59.0,6.49,6.51,3.86,3857
20003,1.22,Very Good,I,VS2,63.3,57.0,6.74,6.82,4.29,5979
20004,0.42,Ideal,I,VS1,62.0,55.0,4.85,4.83,3.0,992
20005,1.06,Very Good,E,SI2,61.7,62.0,6.5,6.54,4.02,4570
20006,0.3,Ideal,E,VVS2,62.4,54.0,4.31,4.34,2.7,742
20007,1.01,Very Good,H,VS2,63.1,56.0,6.41,6.36,4.03,5034
20008,1.13,Ideal,G,VVS2,61.6,57.0,6.66,6.75,4.13,10396
20009,0.31,Premium,F,IF,61.6,58.0,4.37,4.33,2.68,1122
20010,0.3,Good,J,VS1,63.4,55.0,4.25,4.3,2.71,394
20011,0.36,Ideal,F,VS1,60.1,57.0,4.67,4.62,2.79,1013
20012,0.62,Ideal,H,VS2,62.8,57.0,5.43,5.4,3.4,1652
20013,0.31,Ideal,H,IF,61.8,57.0,4.32,4.35,2.68,789
20014,0.78,Ideal,D,SI1,61.2,58.0,5.92,5.95,3.63,3326
20015,0.44,Premium,F,VS1,61.9,59.0,4.88,4.84,3.01,1155
20016,0.7,Ideal,E,VS2,61.5,54.0,5.7,5.75,3.52,2835
20017,1.51,Premium,G,VS1,62.2,58.0,7.35,7.29,4.55,14674
20018,0.48,Ideal,I,SI1,62.5,54.0,5.04,5.07,3.16,841
20019,0.9,Ideal,F,SI2,62.6,57.0,6.2,6.13,3.86,3704
20020,1.02,Premium,J,SI1,63.0,58.0,6.44,6.39,4.04,3856
20021,0.3,Good,I,IF,63.3,56.0,4.21,4.26,2.68,631
20022,1.01,Premium,I,SI1,61.8,58.0,6.45,6.37,3.96,4185
20023,0.72,Premium,J,VS2,62.6,58.0,5.72,5.66,3.56,1814
20024,0.5,Premium,E,SI1,61.5,62.0,5.09,5.06,3.12,1415
20025,2.05,Ideal,H,SI1,61.9,57.0,8.09,8.14,5.02,17006
20026,0.76,Ideal,D,VS1,61.1,54.0,5.86,5.89,3.59,3353
20027,0.72,Good,D,VS1,63.3,55.0,5.69,5.75,3.62,3570
20028,0.7,Ideal,G,VVS2,60.6,56.0,5.69,5.82,3.49,3191
20029,1.01,Premium,D,VVS2,62.2,59.0,6.36,6.3,3.94,8065
20030,0.77,Very Good,H,VS1,62.2,57.0,5.81,5.86,3.63,3152
20031,1.0,Premium,G,SI2,62.7,59.0,6.3,6.36,3.97,4095
20032,1.24,Very Good,G,VS1,62.0,55.0,6.89,6.95,4.29,8298
20033,2.09,Premium,J,SI2,60.0,60.0,8.32,8.37,5.01,13092
20034,1.0,Ideal,F,SI2,62.3,56.0,6.34,6.27,3.93,3696
20035,0.51,Ideal,D,VS2,61.4,57.0,5.13,5.16,3.16,1716
20036,0.54,Ideal,G,VS1,61.7,56.0,5.22,5.25,3.23,1809
20037,0.72,Ideal,H,SI1,61.7,54.0,5.77,5.81,3.57,2359
20038,1.52,Ideal,I,IF,62.2,57.0,7.27,7.33,4.54,10419
20039,0.3,Ideal,D,SI1,61.0,57.0,4.29,4.33,2.63,552
20040,0.4,Ideal,F,VVS2,61.7,56.0,4.72,4.74,2.92,1088
20041,0.32,Ideal,E,VVS2,60.9,55.0,4.41,4.43,2.69,837
20042,0.41,Ideal,H,VVS2,62.0,56.0,4.78,4.74,2.95,961
20043,0.31,Ideal,G,VVS1,62.5,55.0,4.34,4.33,2.71,1046
20044,0.33,Very Good,F,VVS1,61.1,58.0,4.42,4.46,2.71,912
20045,1.21,Premium,F,VS2,61.5,57.0,6.81,6.74,4.17,8877
20046,0.53,Ideal,E,VS2,61.4,56.0,5.24,5.21,3.21,1813
20047,0.37,Ideal,G,SI1,61.8,55.0,4.62,4.64,2.86,745
20048,0.52,Ideal,E,VS1,61.8,56.0,5.17,5.19,3.2,2275
20049,0.52,Very Good,E,VS2,60.9,57.0,5.17,5.2,3.16,1689
20050,0.33,Ideal,D,SI2,61.3,56.0,4.45,4.49,2.74,492
20051,0.32,Very Good,H,VS1,61.7,58.0,4.37,4.41,2.71,561
20052,1.01,Very Good,I,SI2,61.4,59.0,6.42,6.45,3.95,3833
20053,1.5,Very Good,I,VVS2,63.3,58.0,7.24,7.21,4.57,9828
20054,0.71,Ideal,D,SI1,61.3,57.0,5.74,5.78,3.53,2690
20055,0.51,Very Good,G,SI1,63.0,53.0,5.1,5.13,3.22,1220
20056,0.41,Ideal,E,VVS1,61.7,56.0,4.82,4.78,2.96,1431
20057,0.54,Ideal,H,VVS1,61.1,57.0,5.26,5.22,3.2,1944
20058,0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,863
20059,0.34,Very Good,G,VS2,60.3,54.0,4.53,4.56,2.74,596
20060,0.54,Premium,H,VS1,61.3,58.0,5.25,5.22,3.21,1637
20061,1.28,Ideal,G,VVS1,62.1,56.0,6.96,6.93,4.31,11248
20062,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3955
20063,0.31,Ideal,E,SI2,60.1,57.0,4.44,4.41,2.66,558
20064,0.35,Ideal,H,IF,62.1,54.0,4.55,4.59,2.84,887
20065,0.32,Ideal,F,VS2,62.4,57.0,4.34,4.38,2.72,645
20066,0.59,Ideal,E,SI1,61.4,56.0,5.39,5.36,3.3,1789
20067,1.66,Ideal,I,VS1,61.0,55.0,7.67,7.64,4.67,10691
20068,0.57,Ideal,G,VS1,60.3,57.0,5.4,5.42,3.26,1876
20069,0.42,Premium,G,VS2,60.6,58.0,4.88,4.83,2.94,1087
20070,0.3,Ideal,D,SI2,60.2,56.0,4.37,4.4,2.64,447
20071,0.43,Ideal,F,VVS1,62.1,55.0,4.81,4.85,3.0,1358
20072,1.02,Very Good,J,SI2,63.1,58.0,6.38,6.34,4.01,3359
20073,0.96,Ideal,G,SI2,62.1,57.0,6.32,6.27,3.91,3871
20074,0.36,Very Good,I,VS1,60.9,61.0,4.58,4.61,2.8,568
20075,0.7,Fair,G,VS1,68.5,58.0,5.47,5.34,3.7,2250
20076,0.45,Premium,I,SI1,60.3,59.0,4.99,4.93,2.99,941
20077,0.35,Ideal,E,VS1,61.2,56.0,4.55,4.53,2.78,1063
20078,0.79,Ideal,E,VS2,59.3,57.0,6.06,6.02,3.58,3318
20079,0.73,Ideal,D,SI2,59.9,57.0,5.92,5.89,3.54,2770
20080,1.02,Premium,H,VS2,62.4,58.0,6.43,6.39,4.0,5454
20081,0.59,Ideal,G,VS1,61.3,55.0,5.42,5.44,3.33,2129
20082,0.27,Ideal,F,IF,63.0,55.0,4.13,4.16,2.61,760
20083,0.39,Very Good,D,VVS2,61.4,59.0,4.69,4.73,2.89,1056
20084,0.71,Very Good,D,I1,59.7,63.0,5.8,5.7,3.43,1715
20085,0.51,Ideal,H,VS1,62.7,54.0,5.12,5.15,3.22,1438
20086,1.02,Premium,E,VS2,60.0,59.0,6.56,6.54,3.93,7311
20087,0.73,Ideal,G,VS2,61.8,54.0,5.8,5.82,3.59,2839
20088,0.4,Ideal,G,VVS1,61.2,56.0,4.74,4.8,2.92,1059
20089,1.17,Ideal,F,VS1,62.2,56.0,6.77,6.74,4.2,8806
20090,0.74,Very Good,D,VS2,59.8,58.0,5.9,5.94,3.54,3476
20091,1.57,Ideal,G,SI1,61.8,55.0,7.49,7.43,4.61,11702
20092,0.3,Premium,D,VS2,61.1,59.0,4.26,4.31,2.62,710
20093,1.5,Very Good,I,VS1,62.2,59.0,7.27,7.3,4.53,10164
20094,0.41,Premium,I,SI2,60.6,59.0,4.84,4.8,2.92,600
20095,1.0,Very Good,H,SI2,63.1,58.0,6.29,6.36,3.99,3975
20096,0.51,Very Good,D,SI1,63.5,55.0,5.09,5.08,3.23,1574
20097,0.34,Ideal,D,VS2,62.9,55.0,4.47,4.43,2.8,1033
20098,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,8590
20099,0.57,Ideal,E,SI1,61.9,56.0,5.33,5.3,3.29,1613
20100,1.28,Very Good,I,VS1,62.8,57.0,6.9,6.95,4.35,6726
20101,1.52,Good,H,VS1,63.5,60.0,7.24,7.28,4.61,11804
20102,2.09,Premium,F,SI2,61.7,59.0,8.23,8.21,5.07,18002
20103,0.51,Ideal,D,SI2,59.8,55.0,5.17,5.23,3.11,1264
20104,2.02,Premium,H,SI1,63.0,60.0,7.85,7.79,4.93,13453
20105,1.0,Premium,H,VS2,59.7,58.0,6.57,6.52,3.91,4861
20106,0.59,Ideal,D,SI2,60.2,57.0,5.47,5.42,3.28,1572
20107,0.64,Ideal,G,SI1,61.6,55.0,5.55,5.59,3.43,1737
20108,0.7,Good,G,VS2,64.3,56.0,5.51,5.58,3.57,2488
20109,1.22,Premium,H,VS2,60.9,58.0,6.89,6.86,4.19,6354
20110,1.0,Good,G,VS2,63.7,57.0,6.32,6.28,4.01,5484
20111,0.4,Ideal,D,SI1,60.8,57.0,4.81,4.77,2.91,990
20112,0.55,Ideal,E,VS1,61.7,55.0,5.29,5.27,3.26,2079
20113,0.41,Ideal,G,VVS1,61.8,55.0,4.76,4.78,2.95,1151
20114,1.11,Ideal,D,VVS2,63.0,57.0,6.58,6.65,4.17,12016
20115,0.8,Very Good,F,VS1,63.6,56.0,5.83,5.94,3.74,3471
20116,2.08,Very Good,I,VS2,58.9,61.0,8.35,8.36,4.92,18281
20117,1.12,Premium,G,SI2,60.8,55.0,6.84,6.69,4.11,4798
20118,1.51,Good,I,SI1,63.9,59.0,7.26,7.18,4.61,9234
20119,0.3,Very Good,I,SI1,62.5,57.0,4.27,4.3,2.68,382
20120,0.51,Very Good,E,SI2,63.0,56.0,5.12,5.14,3.23,1067
20121,0.51,Ideal,G,VVS2,61.9,55.0,5.19,5.15,3.2,1974
20122,0.7,Very Good,F,I1,63.2,61.0,5.57,5.48,3.49,1736
20123,1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,8205
20124,0.31,Ideal,F,VS1,60.6,56.0,4.42,4.39,2.67,872
20125,0.33,Ideal,E,VS2,61.1,56.0,4.45,4.48,2.73,723
20126,0.38,Ideal,E,VVS1,62.6,56.0,4.64,4.6,2.89,1327
20127,1.01,Good,H,SI1,63.4,58.0,6.37,6.41,4.05,4116
20128,2.09,Very Good,F,SI2,62.5,60.0,8.14,8.06,5.06,16210
20129,0.57,Ideal,E,VVS1,61.8,56.0,5.33,5.35,3.3,2739
20130,0.32,Ideal,E,VS2,60.8,57.0,4.39,4.42,2.68,769
20131,0.75,Premium,D,SI1,61.3,59.0,5.89,5.82,3.59,2484
20132,0.9,Very Good,I,SI2,61.5,57.0,6.16,6.19,3.8,3503
20133,0.71,Ideal,E,SI1,62.0,56.0,5.77,5.72,3.56,2329
20134,0.52,Very Good,F,VVS1,61.7,56.0,5.17,5.22,3.2,2205
20135,0.3,Premium,E,VVS2,61.8,58.0,4.29,4.26,2.64,1013
20136,1.53,Premium,G,SI1,61.7,59.0,7.31,7.4,4.54,9572
20137,0.54,Ideal,H,VS1,61.8,56.0,5.21,5.25,3.23,1709
20138,0.38,Ideal,D,VS1,62.4,56.0,4.68,4.64,2.91,1170
20139,1.2,Ideal,F,VS2,62.3,56.0,6.79,6.82,4.24,8436
20140,0.3,Ideal,E,VVS1,61.2,57.0,4.33,4.36,2.66,895
20141,1.2,Ideal,G,VS1,62.0,57.0,6.78,6.81,4.21,8545
20142,0.37,Premium,G,VS2,60.1,59.0,4.64,4.68,2.8,649
20143,0.43,Ideal,H,VVS2,61.3,56.0,4.86,4.9,2.99,943
20144,0.92,Ideal,F,SI2,61.5,56.0,6.27,6.32,3.87,3763
20145,1.06,Premium,G,VS1,62.2,55.0,6.58,6.51,4.07,6853
20146,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,5428
20147,1.0,Premium,F,SI2,59.4,62.0,6.4,6.37,3.79,4155
20148,0.33,Premium,H,VS1,62.4,60.0,4.42,4.39,2.75,693
20149,1.26,Very Good,E,VS2,59.5,57.0,7.03,7.15,4.22,9802
20150,1.04,Premium,I,I1,61.6,61.0,6.47,6.45,3.98,2870
20151,0.54,Ideal,G,SI1,62.0,54.0,5.25,5.27,3.26,1368
20152,1.12,Premium,G,VS1,62.2,59.0,6.61,6.58,4.1,7827
20153,0.35,Premium,H,VVS2,61.9,58.0,4.5,4.54,2.8,706
20154,0.35,Ideal,I,VS2,62.5,57.0,4.53,4.5,2.82,630
20155,1.14,Premium,G,VS2,61.4,60.0,6.71,6.68,4.11,7079
20156,0.3,Very Good,I,VVS1,60.5,60.0,4.32,4.34,2.62,552
20157,0.46,Ideal,G,SI1,61.5,55.0,4.98,5.01,3.07,979
20158,1.01,Very Good,E,SI2,61.8,56.0,6.42,6.5,3.99,4355
20159,0.77,Fair,D,SI2,65.1,63.0,5.71,5.65,3.7,1651
20160,1.51,Very Good,I,SI2,62.9,58.0,7.24,7.3,4.57,7139
20161,1.5,Ideal,H,VS1,62.3,54.7,7.29,7.33,4.55,11296
20162,0.42,Premium,G,VVS1,59.3,59.0,4.92,4.9,2.91,1235
20163,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5533
20164,0.6,Premium,G,SI1,61.9,61.0,5.38,5.34,3.32,1646
20165,0.95,Good,G,VVS2,57.7,59.7,6.5,6.58,3.77,5817
20166,1.24,Premium,F,SI1,61.6,59.0,6.86,6.9,4.24,6874
20167,0.93,Ideal,I,SI1,62.5,55.0,6.23,6.29,3.91,3856
20168,0.32,Ideal,H,VS2,61.5,56.0,4.4,4.38,2.7,648
20169,0.32,Ideal,G,SI1,61.4,55.0,4.4,4.46,2.72,461
20170,2.15,Ideal,H,SI2,61.8,57.0,8.3,8.24,5.11,17219
20171,1.02,Very Good,F,SI1,62.5,57.0,6.35,6.41,3.99,4948
20172,0.33,Very Good,F,VVS2,61.2,55.0,4.45,4.47,2.73,801
20173,0.73,Ideal,E,VS2,61.7,57.0,5.75,5.78,3.55,3470
20174,0.72,Premium,G,VS1,62.3,61.0,5.73,5.66,3.55,2646
20175,0.53,Ideal,H,IF,62.0,54.0,5.19,5.23,3.23,1920
20176,0.57,Very Good,E,VS2,62.9,57.0,5.26,5.29,3.32,1851
20177,1.01,Premium,D,VS1,60.0,58.0,6.6,6.54,3.94,8286
20178,0.38,Ideal,F,VVS1,62.0,54.7,4.62,4.67,2.88,1101
20179,0.3,Very Good,F,VVS1,61.6,59.0,4.29,4.33,2.66,832
20180,0.35,Very Good,I,VS1,60.7,62.0,4.53,4.59,2.77,552
20181,0.41,Ideal,H,IF,62.1,56.0,4.76,4.74,2.95,1243
20182,1.02,Good,D,SI2,57.5,62.0,6.6,6.62,3.8,3839
20183,1.0,Premium,G,VS1,61.9,60.0,6.39,6.31,3.93,5242
20184,0.58,Very Good,F,VS2,60.7,63.0,5.39,5.36,3.26,1914
20185,0.59,Ideal,E,VS2,61.4,58.0,5.38,5.4,3.31,1657
20186,0.32,Ideal,D,SI1,61.3,55.0,4.41,4.46,2.72,558
20187,1.61,Good,G,VS2,63.8,58.0,7.43,7.36,4.72,9467
20188,1.03,Ideal,H,SI2,62.5,54.0,6.46,6.5,4.05,4382
20189,0.83,Good,I,VS2,64.6,54.0,5.85,5.88,3.79,2774
20190,1.23,Very Good,J,VS2,62.9,59.0,6.8,6.85,4.29,4896
20191,0.4,Very Good,F,VVS2,60.9,52.0,4.81,4.83,2.94,1049
20192,0.33,Good,F,VVS1,60.2,64.0,4.47,4.5,2.7,724
20193,0.42,Very Good,H,SI1,63.1,57.0,4.78,4.76,3.01,898
20194,0.23,Very Good,E,VVS1,58.8,61.0,3.98,4.01,2.35,485
20195,1.01,Good,G,VS1,63.2,58.0,6.34,6.38,4.02,6499
20196,0.72,Premium,D,SI1,60.4,59.0,5.77,5.72,3.47,2691
20197,1.09,Ideal,F,VVS2,62.5,55.0,6.6,6.52,4.1,9845
20198,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,710
20199,0.3,Ideal,D,SI1,62.2,55.0,4.33,4.29,2.68,709
20200,0.46,Ideal,G,IF,62.5,57.0,4.89,4.94,3.07,1441
20201,0.9,Very Good,D,SI2,63.0,58.0,6.12,6.16,3.87,3534
20202,0.3,Ideal,F,IF,62.0,58.0,4.25,4.3,2.65,886
20203,0.72,Ideal,E,VS1,62.5,57.0,5.73,5.76,3.59,3465
20204,0.8,Very Good,H,VVS1,62.9,58.0,5.82,5.88,3.68,4468
20205,0.82,Premium,H,SI1,59.9,57.0,6.11,6.07,3.65,2721
20206,0.4,Ideal,G,VVS1,61.4,55.0,4.76,4.72,2.91,1200
20207,0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,1932
20208,1.25,Ideal,F,VS1,62.0,55.0,6.91,6.95,4.3,9586
20209,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,3601
20210,0.71,Premium,G,VS2,59.9,60.0,5.81,5.77,3.47,2803
20211,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2398
20212,0.33,Ideal,G,IF,61.3,57.0,4.46,4.42,2.72,1052
20213,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,628
20214,1.0,Premium,D,VS1,61.9,55.0,6.4,6.36,3.95,8333
20215,1.5,Premium,E,VS2,60.7,60.0,7.41,7.32,4.47,14386
20216,1.15,Ideal,G,VS2,61.6,55.0,6.74,6.76,4.16,7587
20217,1.36,Premium,I,VS2,61.9,56.0,7.17,7.08,4.41,7104
20218,0.7,Very Good,G,SI2,62.6,56.0,5.65,5.69,3.55,2058
20219,0.4,Very Good,G,VVS1,61.7,58.0,4.69,4.71,2.9,1123
20220,1.5,Ideal,E,SI1,62.3,57.0,7.33,7.28,4.55,10214
20221,0.56,Premium,D,SI1,60.8,60.0,5.31,5.29,3.22,1814
20222,1.51,Ideal,I,VS2,62.3,57.0,7.28,7.37,4.56,9297
20223,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1389
20224,1.51,Ideal,G,SI2,61.2,56.1,7.39,7.41,4.53,9104
20225,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6695
20226,0.71,Ideal,E,VS2,61.6,56.0,5.74,5.76,3.54,2891
20227,0.32,Premium,F,VS2,61.1,58.0,4.42,4.39,2.69,828
20228,0.35,Ideal,D,SI2,62.4,55.0,4.54,4.53,2.83,669
20229,1.02,Fair,F,SI1,61.8,50.0,6.59,6.51,4.05,4227
20230,0.31,Ideal,E,SI1,61.9,53.0,4.36,4.4,2.71,516
20231,1.01,Fair,H,SI1,64.4,59.0,6.22,6.17,3.99,3482
20232,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1882
20233,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,749
20234,1.52,Ideal,E,SI2,61.0,56.0,7.45,7.41,4.53,8299
20235,0.59,Premium,E,VS2,59.1,61.0,5.61,5.53,3.29,1641
20236,1.03,Very Good,G,VS2,62.3,57.0,6.43,6.51,4.03,6036
20237,0.3,Very Good,E,VVS1,61.8,56.0,4.29,4.32,2.66,1006
20238,1.02,Good,D,SI2,58.9,65.0,6.54,6.59,3.87,3773
20239,1.01,Good,G,VVS1,63.1,59.0,6.33,6.42,4.02,7279
20240,1.23,Very Good,H,SI2,63.2,58.0,6.8,6.74,4.28,4711
20241,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,12554
20242,1.23,Premium,F,VS1,61.3,60.0,6.9,6.94,4.24,9319
20243,0.56,Ideal,D,VS2,61.4,57.0,5.32,5.36,3.28,1963
20244,0.7,Ideal,H,SI2,63.1,54.0,5.64,5.68,3.57,1973
20245,0.73,Premium,G,VS2,59.2,59.0,5.92,5.87,3.49,2770
20246,0.91,Good,F,SI1,64.4,60.0,6.05,6.1,3.91,3994
20247,1.28,Ideal,I,VS1,61.3,57.0,7.02,6.98,4.29,7025
20248,2.02,Premium,E,SI2,59.9,58.0,8.18,8.14,4.89,13677
20249,0.52,Very Good,E,VS1,60.7,54.0,5.22,5.29,3.19,1682
20250,1.01,Premium,G,VS2,58.1,59.0,6.61,6.53,3.82,5538
20251,0.33,Ideal,F,VS2,61.6,56.0,4.46,4.44,2.74,854
20252,1.0,Fair,G,SI2,64.9,57.0,6.29,6.2,4.05,3027
20253,1.0,Fair,F,VS1,65.0,59.0,6.19,6.14,4.01,6115
20254,0.9,Very Good,E,SI1,63.5,55.0,6.22,6.12,3.92,3508
20255,0.9,Fair,H,VS2,65.6,55.0,6.01,5.97,3.93,3375
20256,0.31,Ideal,F,VS1,60.6,56.0,4.39,4.42,2.67,680
20257,0.32,Very Good,D,VVS1,61.9,54.0,4.42,4.46,2.75,983
20258,1.61,Ideal,F,VS2,62.1,57.0,7.49,7.56,4.67,15819
20259,0.74,Very Good,H,SI1,62.4,58.0,5.71,5.76,3.58,2426
20260,1.56,Ideal,G,VS2,61.3,56.0,7.48,7.5,4.59,14237
20261,1.03,Very Good,F,VVS2,61.5,55.0,6.48,6.57,4.01,8998
20262,0.3,Ideal,H,VVS2,61.7,54.2,4.32,4.35,2.67,631
20263,1.01,Premium,F,VS2,62.7,58.0,6.37,6.3,3.97,6271
20264,0.31,Ideal,G,IF,61.0,56.0,4.37,4.39,2.67,924
20265,1.03,Premium,F,SI1,61.5,59.0,6.49,6.42,3.97,5087
20266,1.26,Ideal,G,VS1,61.6,56.0,6.96,7.03,4.31,9078
20267,0.59,Good,F,VS2,63.5,55.0,5.31,5.36,3.39,1573
20268,1.11,Ideal,J,VS1,61.3,55.0,6.65,6.75,4.11,5012
20269,1.58,Ideal,I,VVS1,61.7,53.0,7.52,7.53,4.65,11526
20270,0.42,Very Good,F,SI1,63.3,56.0,4.79,4.75,3.02,926
20271,1.01,Very Good,H,SI1,62.5,58.0,6.35,6.38,3.98,4306
20272,0.31,Ideal,D,SI1,61.9,57.0,4.36,4.39,2.71,548
20273,1.02,Ideal,J,SI1,62.8,54.0,6.46,6.43,4.05,3856
20274,0.32,Ideal,G,VVS1,61.3,60.0,4.39,4.42,2.7,732
20275,1.12,Premium,H,VS1,62.1,58.0,6.6,6.64,4.11,5845
20276,0.36,Ideal,D,VS2,62.5,55.0,4.55,4.57,2.85,773
20277,0.31,Premium,F,VS2,60.8,60.0,4.37,4.34,2.65,802
20278,1.24,Ideal,E,VS2,62.0,57.0,6.87,6.9,4.27,9240
20279,1.52,Good,G,SI2,63.1,58.0,7.21,7.3,4.58,7933
20280,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,18419
20281,1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,5164
20282,0.71,Very Good,E,SI1,59.3,59.0,5.83,5.87,3.47,2590
20283,0.77,Premium,F,SI2,61.6,58.0,5.9,5.88,3.63,2247
20284,0.7,Premium,E,SI1,61.0,56.0,5.75,5.69,3.49,2576
20285,0.55,Very Good,J,VS2,62.6,57.0,5.17,5.21,3.25,1062
20286,1.0,Premium,E,VS2,61.8,59.0,6.38,6.41,3.95,6600
20287,0.71,Ideal,E,VS1,61.8,55.0,5.72,5.77,3.55,3332
20288,0.83,Fair,H,SI2,65.1,59.0,5.84,5.81,3.79,2133
20289,0.56,Ideal,G,VVS1,62.3,55.0,5.25,5.31,3.29,2055
20290,0.73,Good,I,SI2,63.7,57.0,5.76,5.67,3.63,1610
20291,0.27,Very Good,E,VVS2,62.0,60.0,4.15,4.17,2.58,552
20292,0.31,Ideal,G,SI2,61.9,55.0,4.37,4.39,2.71,436
20293,0.58,Ideal,H,SI1,60.2,57.0,5.47,5.43,3.28,1421
20294,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,521
20295,1.33,Ideal,J,VS1,62.4,55.0,7.02,7.05,4.39,6190
20296,0.71,Premium,E,VS2,62.7,58.0,5.74,5.68,3.58,2776
20297,0.58,Good,E,SI1,59.3,64.0,5.48,5.42,3.23,1336
20298,1.53,Very Good,H,SI2,61.2,55.9,7.43,7.46,4.56,9391
20299,1.26,Premium,F,SI2,61.3,58.0,6.99,6.91,4.26,6657
20300,0.41,Ideal,J,VS1,60.2,57.0,4.81,4.85,2.91,647
20301,1.35,Premium,H,VS2,60.5,62.0,7.16,7.11,4.32,6093
20302,0.34,Ideal,D,VS2,60.8,57.0,4.52,4.5,2.74,1033
20303,0.26,Good,E,VVS2,63.1,59.0,4.04,4.08,2.56,599
20304,0.91,Premium,F,SI2,61.0,51.0,6.24,6.21,3.8,3546
20305,0.81,Premium,F,SI1,61.3,60.0,6.0,5.94,3.66,2926
20306,0.35,Ideal,E,VS2,62.0,56.0,4.49,4.51,2.79,704
20307,0.72,Ideal,F,VS1,60.7,57.0,5.79,5.87,3.54,3759
20308,0.32,Ideal,J,SI1,62.3,57.0,4.44,4.33,2.73,499
20309,0.36,Ideal,H,VS2,61.4,57.0,4.59,4.63,2.83,587
20310,0.71,Premium,E,SI1,62.2,58.0,5.74,5.67,3.55,2743
20311,1.01,Ideal,G,VS2,62.4,56.0,6.41,6.37,3.99,6108
20312,1.13,Premium,J,SI2,62.4,59.0,6.68,6.62,4.15,3987
20313,1.08,Very Good,J,SI2,62.5,60.0,6.51,6.57,4.09,4152
20314,0.91,Premium,E,SI2,60.0,60.0,6.28,6.23,3.75,3379
20315,0.33,Ideal,H,VS1,61.8,56.0,4.41,4.46,2.74,579
20316,0.26,Very Good,D,VVS1,62.1,60.0,4.03,4.12,2.53,554
20317,0.3,Good,F,SI1,57.2,62.0,4.45,4.39,2.53,641
20318,0.61,Good,D,SI2,59.8,62.0,5.48,5.53,3.29,1423
20319,0.53,Very Good,E,VS2,61.4,55.0,5.21,5.24,3.21,1607
20320,1.54,Fair,F,SI2,64.4,60.0,7.26,7.16,4.64,7848
20321,0.31,Ideal,F,VS2,61.3,55.0,4.35,4.39,2.68,591
20322,1.01,Premium,G,VVS2,61.4,58.0,6.46,6.51,3.98,6843
20323,0.7,Very Good,D,SI2,63.3,57.0,5.64,5.6,3.56,2354
